author,video_id
720958,2
717807,15
472165,5
41947,25
476718,1
868871,69
721519,10
681700,3
476141,12
982370,1
1189710,1
58297,24
1140658,6
243619,1
277687,6
1176250,2
892716,8
906524,12
1156948,3
668530,18
561858,1
718347,1
408457,17
337062,1
533224,15
1395,6
261260,1
961262,3
78131,1
697458,6
468368,4
1093195,1
200723,1
508863,2
826279,2
322259,3
650891,101
1056249,6
15986,4
1008934,4
39225,1
1116630,1
519021,1
316285,1
475075,2
328707,115
541196,4
874256,2
68234,113
542771,46
133099,5
225119,35
84354,1
131948,1
950477,2
45389,2
125537,1
597967,2
357341,2
834042,2
580225,1
265436,5
450609,7
799778,1
175110,11
970761,6
137280,1
1276686,5
557334,12
1250147,10
644000,2
403033,1
304787,1
1131524,1
543561,1
446305,3
275766,7
842824,117
920545,49
140498,28
740008,16
203106,3
1201448,2
909133,8
237037,9
238333,4
14569,11
959728,1
839506,1
83260,8
900106,7
1191084,1
873692,1
1250004,22
357110,21
909601,1
610873,4
640301,6
337098,32
258530,1
1109041,347
559602,1
250331,7
4179,4
1139402,1
152328,1
67097,2
263266,2
21745,1
892758,52
332315,19
1275985,23
106812,4
736831,1
476617,3
43146,8
1217323,29
633590,1
710553,1
658399,2
580488,2
367010,53
669747,2
299103,9
30818,2
609711,34
663951,15
1215676,1
174747,1
590728,1
742902,1
803012,4
865975,25
1035289,2
1195591,15
139056,4
1016274,31
883638,8
835994,1
495387,1
1033050,8
411045,1
1029448,1
994783,9
1065551,25
723652,6
145868,1
642567,2
567562,1
390392,2
336576,1
998556,18
581711,21
845963,7
216713,5
289016,1
319018,1
1259388,2
1263069,9
944158,2
1031643,6
806746,1
1260342,1
401195,1
1111579,11
385421,1
473115,1
961130,1
878450,2
295212,1
1198305,10
1056850,12
797654,2
995452,1
1102801,29
1040987,5
406214,2
21150,1
162336,1
1093284,1
54536,1
634261,1
76246,9
524598,3
489076,2
1052003,1
228301,4
541874,3
228471,1
1144336,6
1099819,1
185077,3
104876,1
555825,51
1232670,4
945806,5
988119,3
618560,6
388495,1
132394,7
64188,1
745674,5
1024872,1
463072,2
53560,1
1257017,5
1277319,1
518849,1
162167,2
585136,19
184612,16
460917,3
306363,5
977857,1
498153,1
1088422,8
949449,1
1161645,1
329826,28
88846,35
906088,5
363574,1
636015,8
420779,2
1089292,2
1285357,3
919776,1
1085230,1
261427,3
1055525,1
1129807,2
654717,108
299096,1
208941,62
866211,8
1116194,1
656756,25
750713,2
962481,1
493127,1
1276304,113
988015,4
47733,4
576495,1
973578,4
17513,2
373167,2
887947,1
741609,40
438140,6
172193,106
1113526,5
685173,12
424944,1
903447,1
247720,1
811820,35
1136351,1
1043698,6
305373,3
1203087,1
875296,11
921198,2
1084831,2
1193609,16
298666,1
242428,10
334653,1
52498,1
509990,4
258707,4
278419,1
508598,4
873759,5
42330,1
628936,1
216136,1
107438,15
135530,4
1179208,2
68397,1
365908,135
284273,3
64555,1
491651,91
1201263,4
534692,1
919305,1
401326,6
1281793,3
397395,2
623968,4
716602,1
429926,1
102341,1
1201383,2
973086,1
582970,14
1039476,37
634966,4
210352,8
571416,5
1210789,3
1211567,1
1077295,2
1173370,1
326072,189
511876,7
679210,3
1024867,9
249818,1
1234277,1
776642,6
997540,1
862440,2
449140,44
897944,2
1009686,18
573110,6
462486,1
702972,35
894714,2
70061,1
829720,1
98067,2
816238,1
962118,1
433980,1
665044,2
559112,1
986161,2
284712,145
167984,7
335233,17
257929,2
818402,1
393390,47
7936,2
882040,5
888637,9
62059,19
541564,1
675149,6
287236,90
40223,2
1242790,2
697397,1
127723,9
1022169,1
990455,6
149350,1
811654,24
751601,9
304256,28
966414,3
176176,1
862993,8
233926,1
1231223,2
269980,4
722917,3
750890,12
483272,3
216285,2
424041,1
646514,1
304334,14
847938,1
486907,2
1159908,43
425473,2
1202491,1
668288,1
788106,3
459890,44
578860,133
778540,1
311257,1
272468,1
1164785,1
994138,10
1014882,5
686332,1
69598,1
1140483,63
323712,9
1226467,31
20337,1
1124677,5
1016081,12
695417,12
666014,2
346796,2
659878,18
569471,2
12516,31
618359,1
1076300,8
873696,3
162262,21
510742,1
1245077,1
786561,15
774347,1
157514,13
343360,1
206696,2
267624,43
570776,1
227322,3
863778,28
1243269,8
1014586,1
915990,47
197957,57
572244,5
983513,1
153330,2
1116412,2
547962,6
272041,6
777633,1
536557,2
86527,2
405804,24
129962,1
1041185,8
401431,7
538949,3
1164356,57
737843,3
1195607,1
1257467,9
686027,1
517743,1
200089,14
1263041,2
16381,1
1228848,1
303448,3
268101,9
122594,9
1226270,1
542913,1
150270,1
305986,1
1101656,3
1168682,5
361837,1
863351,11
783493,1
1012386,28
410808,3
700747,1
864866,13
762921,1
67456,2
482444,4
1253589,3
299961,56
1020524,86
1159534,1
1234842,1
1083438,1
95817,2
1033242,7
460014,14
1072855,1
268962,2
446793,14
429152,3
146766,10
857200,18
634983,1
55282,1
850633,1
1233082,1
1133603,1
880575,33
766823,1
690825,28
14526,1
468744,2
447194,1
203919,9
212480,46
268410,6
896213,1
1225169,2
706708,18
819730,1
172495,12
570784,1
385239,5
1082104,3
1049818,1
1147026,1
993196,92
380346,6
404752,1
619394,2
904199,110
29980,1
137011,5
1149607,6
430786,9
929122,2
1052011,1
593187,1
679607,1
933653,6
452320,1
1169559,1
1036674,3
606444,1
101542,1
468343,99
1029498,1
816744,1
404414,2
1196292,1
712451,5
304983,1
557132,2
719942,1
212416,2
195331,9
841760,5
1159603,1
1065647,2
316475,6
1069481,12
248134,19
15195,17
137667,3
1284210,1
636910,3
1257200,5
599750,19
840042,1
1190336,4
163997,51
1113144,2
627195,69
1242850,4
253809,2
829152,1
260764,1
1253366,2
618946,33
316407,2
1188755,6
38397,20
1126904,2
435747,1
547071,2
1230208,1
169939,4
20686,1
686816,3
114367,2
743662,3
649179,2
1108982,20
570365,74
140296,38
90049,52
762173,9
433270,2
1089565,325
478939,13
1001499,10
283236,4
839388,1
106121,2
1282720,2
171698,2
833994,7
1191373,8
785496,2
786807,1
84798,2
1227591,12
212378,2
220414,1
386502,95
341021,1
528894,1
1098805,1
79000,3
1155848,2
745986,5
1215408,13
222923,1
408999,1
1061923,325
1095618,22
1241389,187
651642,3
309014,4
4810,3
59235,4
687665,1
14391,2
1060485,2
532406,1
821223,5
167992,15
87058,23
20399,5
976057,2
354233,3
225362,4
268535,1
1030243,3
588983,56
911970,8
24445,1
502396,1
231790,5
1092987,1
717493,2
1154329,2
1089024,1
838344,8
855406,2
733475,1
293714,4
275404,2
776209,4
674625,27
1123157,4
756197,4
283239,1
371435,4
73978,33
551445,1
208810,7
710528,3
777870,5
838483,1
643505,1
941141,5
219566,1
268552,4
311798,9
462318,2
889995,2
115311,1
1279617,1
110544,1
255839,1
832483,1
148258,4
148109,3
840855,2
1024576,1
549474,1
593848,1
454143,1
39593,1
1007034,2
641081,76
585696,1
268783,1
1091424,133
257476,1
1233362,3
618412,5
797332,13
507061,1
630599,3
262156,2
785031,47
723935,12
563202,2
1164863,57
433145,13
150497,1
634544,2
539943,17
221669,5
488681,1
721320,45
371171,2
954613,1
1035943,2
902549,3
828564,1
179795,81
355929,2
318089,3
770926,3
818337,38
702347,2
725063,1
939616,20
913668,2
103327,42
296404,3
13094,2
914535,7
578207,136
883733,1
983831,8
25269,1
1059221,13
1248148,5
607301,1
755310,11
578856,3
182563,8
1081100,1
1252455,1
374335,7
907390,82
140204,1
364765,1
963243,1
199115,3
587550,2
1255511,1
829463,5
1206665,1
236555,1
1010706,3
322670,1
1263107,1
1109654,41
657470,1
1033854,1
786302,1
794590,1
933487,4
385496,17
283214,3
1011677,2
837273,1
621752,32
365489,4
98507,1
122951,1
923076,2
1245410,2
1247341,2
912707,1
111956,3
1265620,5
67908,1
139009,1
1137327,1
55117,1
1181811,5
748307,1
1259030,10
139651,12
1177954,1
437047,1
701414,1
206423,3
1075992,6
1271380,1
431960,16
1237281,1
544035,2
137238,2
1242582,6
157737,1
150385,1
395744,1
836995,1
546192,2
889457,1
876328,3
765966,2
873995,497
103173,2
839665,3
313173,2
1010451,5
441202,154
102770,1
141784,2
530719,62
412405,5
277694,4
1278302,2
861650,4
1044321,3
526205,13
682376,11
43589,328
225636,5
266058,2
552548,1
254052,1
1031128,2
1188103,22
383932,2
629879,1
775169,2
732600,4
395343,2
878614,9
1281618,6
430977,1
950365,6
384425,1
858410,1
81973,1
1187698,63
271856,26
561915,18
854569,4
589290,1
291845,1
218360,29
901740,1
98699,1
125157,1
957206,2
841496,255
64092,1
555978,1
403432,13
325287,1
745656,2
386433,2
962290,154
342505,423
1280556,2
1618,66
649132,7
1077687,3
842148,1
333614,7
9038,2
985223,1
1231535,1
1189128,1
602092,1
480864,1
217212,1
813819,52
140819,7
1195270,3
591022,2
1071627,2
421193,4
533533,1
129739,4
441758,1
1112202,1
297966,1
781628,1
1247361,3
873139,5
511915,5
1186512,1
275605,1
1006515,22
871462,1
913974,9
676173,7
846417,1
340492,2
1070502,18
217166,1
308495,1
157070,1
140689,4
380914,1
1112625,128
1258429,2
905089,9
624890,2
594856,1
286144,198
874699,1
116888,1
956553,1
731544,1
425513,1
149955,8
203154,1
376844,1
673353,4
229639,1
12958,1
46847,1
30620,1
73186,1
1270554,1
286239,8
9254,1
77788,20
959382,58
172571,19
354695,5
1010978,1
1200364,21
324607,1
1037919,2
928585,4
888187,3
215077,1
84644,3
564499,1
255338,14
273080,1
159811,2
49422,4
81012,38
181248,23
80483,15
1251635,1
797490,4
109460,1
1186292,2
10354,9
659450,3
727268,1
596709,2
624934,3
351027,5
939760,1
1277594,1
1285377,84
69056,1
879602,5
1016326,3
1032303,7
722992,1
995580,2
194140,1
1096473,1
87345,43
655188,1
838466,1
398709,7
715899,2
872811,12
720970,2
186266,1
554580,2
547672,4
394006,1
895946,8
637828,31
325504,1
208333,3
10229,3
435371,23
1101720,3
948728,177
1022092,6
312547,1
1090210,1
584423,1
260172,3
684284,11
1018361,9
211281,9
1033919,3
1043925,8
768596,16
700066,4
135027,3
76724,21
616465,3
1133254,1
750669,17
237646,1
630735,1
891635,1
476277,33
492219,1
325557,50
353329,1
422982,24
489392,1
726960,2
310912,1
1078018,1
67549,16
377065,2
828122,2
604467,2
78476,1
680014,1
35751,2
518511,2
291154,33
32716,1
554505,27
1128776,77
290793,2
284927,2
64795,6
173246,1
1275992,1
857469,2
665253,1
864359,4
751031,3
640708,1
722940,4
524108,1
219543,1
79685,3
733015,2
501752,1
1058651,1
777569,17
1144014,1
368207,1
822361,1
666559,4
954024,1
486976,3
339768,2
434582,3
169044,7
886619,1
1038990,2
557882,1
366,1
960824,2
1249713,8
185042,2
761697,43
734449,9
1151800,2
1054595,1
770634,1
757378,18
528378,10
266266,1
470568,1
1252682,1
1225347,1
1156167,26
1271874,1
1098126,3
952698,1
634796,1
802441,1
1020385,4
770302,12
319394,1
638999,1
480993,1
361934,2
85123,31
739405,40
678097,13
406820,1
1260382,68
717212,2
1168889,126
939302,12
381230,23
672041,4
683728,5
344854,1
689563,1
371695,1
8344,3
703129,26
885832,6
152971,6
670123,5
1162149,2
318761,1
729203,5
99188,1
787460,1
36215,1
619822,1
1178727,2
1193644,6
1204257,12
939441,16
218463,6
20700,3
270008,1
382001,1
143826,12
68610,2
216184,11
480834,17
486876,2
1003340,23
772316,2
610822,16
1271539,2
333137,1
1281142,52
807390,1
933526,1
1277049,2
205057,45
879385,5
167568,62
655215,3
1211359,2
686476,1
105112,1
199097,15
410660,2
412589,3
237926,5
758705,1
174360,6
710565,4
509938,54
443086,3
342308,1
1121923,64
924351,1
722386,1
217390,13
1114242,2
146199,3
235552,1
1244449,4
819675,1
112347,1
512284,4
1244719,1
848737,9
391627,1
556602,1
1064359,2
293309,2
263460,1
114519,1
392275,4
933164,2
867695,21
835310,1
507230,2
428816,30
731646,1
118790,10
1134367,15
855111,1
579137,4
108085,5
1201881,4
1171480,19
22154,1
1114133,3
53088,1
1208315,1
486534,45
715560,3
225822,2
1195649,1
534477,14
289965,3
765687,4
535180,2
360845,1
276544,2
1221526,17
754656,1
758128,2
970209,1
994004,10
1239387,3
850992,2
610495,1
1034338,1
981950,7
562440,20
569954,1
869387,1
763255,1
857180,7
616236,1
662027,10
1242918,1
918863,1
19868,1
797198,1
686598,8
176362,15
1207246,3
380570,6
778687,54
791961,2
698764,9
106774,7
1139603,1
1248797,3
1175526,5
751638,1
997839,1
643422,39
1228433,1
1023947,166
956448,1
1001636,1
1160460,2
890284,1
824352,1
817137,2
1167287,1
365175,1
173981,133
811614,1
693472,9
1180817,2
748844,1
542823,1
384856,1
626026,7
998497,1
442888,5
351843,1
1081228,417
52688,2
661357,2
742390,1
654274,2
602725,2
306531,1
1250395,13
162425,1
108944,3
660487,53
1158797,2
880736,1
85833,1
231833,1
439697,19
761805,6
312702,13
1079730,10
1179391,6
656086,9
1267621,4
841217,2
657047,1
762296,9
1147812,6
842238,7
1009093,2
744177,2
516403,3
959637,2
9671,1
611098,81
100076,1
63548,85
734159,2
744540,1
1119513,83
111560,5
1173768,7
1149773,686
1049821,3
1201009,1697
805340,1
1008199,10
1109931,7
990869,1
254303,13
113775,4
1112306,1
1064784,1
319777,5
1220097,2
396032,53
886621,7
1202625,1
429522,3
631927,1
674589,1
916050,1
879843,1
813430,1
640241,1
641165,47
751641,2
626212,4
675075,33
778031,559
1074251,3
1070904,237
1191205,3
238871,58
663207,2
241398,2
337029,5
1260628,3
157007,1
457544,29
304164,7
812646,2
1173814,2
102445,1
454051,1
601434,1
977563,11
811948,2
1234733,1
361620,1
823549,25
485478,13
501853,55
654036,2
759062,7
403475,1
1102178,5
437148,1
908651,1
672631,45
1271087,1
329581,4
1271393,2
644822,4
755528,1
408954,3
885753,4
714951,4
731556,2
195188,19
856154,1
536288,22
584221,1
909527,1
700757,1
1091336,1
218903,20
282405,1
265094,2
94408,1366
319149,3
571954,6
1046727,5
494131,1
1201930,16
871558,3
588997,1
684542,1
671363,2
795786,1
199218,49
557952,1
187348,49
1272283,2
476432,1
607748,2
876656,4
860608,17
1271705,100
633213,7
1248502,1
393476,1
1230700,12
288374,3
172901,1
1270325,5
558489,1
1184137,2
251437,3
1074820,1
708325,10
684166,6
818267,1
762461,8
248606,50
304048,8
1223828,5
284158,1
1120605,2
88764,1
784469,2
110820,6
920226,5
535474,1
231165,15
1223785,1
664354,182
17940,2
449415,2
1079418,31
1203129,1
3048,1
12370,260
930216,2
716553,3
886208,220
1005042,14
612452,3
531231,22
545191,1
877740,85
21816,120
612408,1
1042115,5
638713,16
724130,3
594691,1
1195426,3
152857,4
1145674,3
1276201,1
977940,1
931330,1
1193397,6
13908,2
3957,3
736319,3
364111,40
2931,5
81808,51
996170,4
773838,14
197172,4
394106,2
1248931,1
1175920,3
1057670,1
468880,6
899088,4
864572,1
84859,12
875539,1
1226097,1
600581,1
1234115,2
608451,67
939908,1
888641,1
1112572,1
602546,2
1155607,2
1087515,4
138579,41
494159,126
878585,1
242417,3
538853,77
130249,26
1263394,1
1200346,1
1081541,3
491270,2
41193,74
952254,28
19599,1
453761,1
896653,1
824253,2
1101663,1
386731,4
903977,1
496006,1
291470,5
720751,3
172340,1
249107,1
198948,4
701125,5
984471,1
302473,4
126402,3
1169933,5
20646,1
552687,13
828537,4
765092,1
575594,1
482359,1
591416,1
1174667,30
237923,1
507199,1
660614,19
647888,2
1018254,1
100715,2
768809,7
276309,3
717157,1
849212,1
335596,2
83497,1
180344,12
257246,2
399806,4
184160,1
102862,2
307538,13
268698,11
830469,1
736223,2
552900,1
369190,2
763139,1
603502,1
635347,1
1050926,146
142450,1
240806,4
365448,3
300160,2
266926,7
585707,1
1009430,1
654813,6
1254121,2
492309,1
870800,1
912556,1
836755,9
1169998,5
608464,1
110571,1
64186,3
264408,778
122870,9
555217,1
382095,1
770363,2
273761,1
307484,2
201001,3
25494,1
1211848,24
476496,2
933791,51
972837,7
57887,20
74481,16
479289,1
41510,3
68745,1
107641,1
902981,4
353083,41
882356,3
73090,5
795058,11
61432,528
393918,2
1018508,4
1230148,5
1186654,3
884502,8
1187349,3
467574,2
812325,33
772207,23
673247,2
321145,1
296304,2
913844,1
1235665,2
1039954,1
1193146,1
789858,1
741505,2
39207,1
477037,1
906338,1
1119332,1
397722,28
419356,1
1267183,4
65495,1
82590,3
832569,1
914749,5
547827,1
1129906,1
787597,6
926478,1
1137198,3
452252,44
986157,1
128305,23
970691,1
912674,8
314988,4
764107,1
181864,6
181865,69
833968,3
398760,3
77399,1
93127,1
1022507,23
1174661,1
545893,4
1272212,3
740503,2
96952,13
1024396,2
863828,2
736349,1
801314,1
537165,5
1057346,1
1171158,6
67816,470
56760,3
959656,1
398645,8
1177857,4
1145047,2
1035291,3
1196296,17
538856,1
883853,2
81528,1
1097104,18
1100986,1
45907,1
779935,5
293581,3
935905,3
9102,1
568630,7
1151879,14
1279183,2
583754,9
775424,1
109601,9
1147312,2
352093,5
751921,1
1053602,1
380021,1
130705,5
716993,3
970970,1
16199,29
79407,1
251509,17
921883,4
927763,2
210620,14
21646,20
167987,6
299437,2
553942,3
643454,4
205155,1
444279,49
683851,2
76010,31
874312,1
485992,63
794505,7
1031696,27
796562,3
125872,4
52846,1
1206232,1
754416,1
401936,25
75291,1
1120043,1
1008700,9
881141,7
1142488,30
357295,2
695987,4
666062,16
100629,7
322117,1
822243,9
1244735,11
592822,2
52706,5
891957,23
590441,15
673985,1
514844,43
1016834,7
575880,8
681065,4
51743,1
1058648,8
231761,10
161373,5
168987,35
575511,23
289618,1
505003,1
207614,3
552809,3
25308,1
143988,2
923342,4
773845,1
40108,1
242626,1
561688,14
257289,1
351705,1
373862,5
895297,1
339655,2
194069,6
710902,1
1179398,76
71977,1
878114,3
353433,2
472721,1
278348,2
411669,1
483055,4
897626,3
636509,1
1194547,30
347195,10
36548,182
18710,3
489445,1
817155,4
700961,3
893037,1
400269,1
392731,3
1229177,1
688488,8
878794,2
843878,2
212274,1
1219155,1
413496,28
173214,4
638097,1
175705,2
718421,3
301518,1
656401,25
1066708,6
657777,1
1042121,6
1058518,1
789813,27
148869,1
617852,10
807738,2
527360,4
475952,6
474993,249
1259278,1
108127,6
210889,5
1226282,1
145830,1
586819,1
1077180,20
540424,68
957850,2
920626,64
1130505,77
567411,5
934187,2
653445,1
61435,1
754839,156
957988,2
422620,24
155727,80
918379,3
162060,4
1157859,1
9302,32
965660,171
996045,1
497786,2
277581,1
753936,3
53439,1
1265599,3
527843,6
101583,1
274606,1
437658,2
472095,2
912046,40
869451,1
122977,1
325919,2
637066,7
997234,6
548797,1
539600,1
788704,1
979208,51
875486,1
1061499,2
187076,27
648544,1
776231,18
692848,1
54922,1
468653,3
177935,3
955354,6
895717,1
1126127,1
761572,1
669660,2
1041561,2
1009387,4
334104,1
600741,44
700550,3
712891,2
501898,2
388018,6
1145094,1
1176441,6
442684,2
93076,1
977004,1
233238,3
861297,1
756292,30
32100,1
385849,17
546243,1
525773,16
676968,4
185399,8
99909,22
996347,1
1143742,80
67959,3
271655,3
724164,2
1210804,1
1276339,2
1248117,3
1246068,1
1165080,2
1220977,5
750863,2
1210043,1
431949,1
1236515,8
308895,10
995289,1
442649,14
7467,23
442601,3
1072217,1
1122147,5
1236928,3
440021,16
203294,6
308302,2
975558,1
389707,11
929013,1
1202781,1
514928,1
672267,3
547767,5
639062,1
133304,8
286171,1
1262444,44
1147807,2
716996,1
433888,16
260369,1
1194690,51
725747,12
338941,1
826102,2
631036,1
95792,19
205515,1
600648,4
497960,1
1146046,2
1039574,1
863440,1
1174193,1
491759,1
368355,1
1137733,1
656544,5
553358,1
857438,2
30382,59
846403,6
518228,5
298813,2
868277,2
207180,63
1064537,10
830662,11
88561,2
135031,1
343318,153
857323,10
394090,3
1227979,1
1027131,1
710196,1
895219,11
699151,6
721826,98
1105313,1
978284,10
877496,1
171981,138
443983,1
358508,4
50729,1
233863,13
1004022,5
301236,1
1128506,9
316339,4
919528,3
512336,1
280145,2
1250842,1
609823,27
130417,5
372509,1
1015311,3
891474,14
775893,1
1183739,39
226394,1
854122,150
858079,8
323863,1
330692,1
488993,1
1088645,1
877828,12
789498,2
1184309,3
960080,8
227437,15
474511,48
673276,2
1249904,1
6890,1
821749,3
1133909,1
240740,1
922548,4
1268668,1
619257,1
884241,4
1270763,1
1028739,2
1240373,32
916720,1
514408,2
895289,21
1034831,13
342367,1
268246,3
1274317,1
493241,10
726884,1
399783,2
65043,6
1084837,9
462554,357
473018,218
877464,4
264053,10
730723,26
50713,46
1188075,1
774934,1
626754,404
562419,1
481487,10
80904,1
889865,77
939785,8
1161593,1
1016146,1
808621,50
1232603,1
1036792,2
152006,1
626520,1
618801,4
80074,52
923428,30
58395,4
389278,3
1276252,2
618107,1
513266,2
95926,5
1005397,3
596122,1
753548,1
116952,22
490907,1
1025377,6
577734,1
837564,11
559931,36
847187,6
265032,17
981248,3
1048784,1
1044824,3
59387,3
703221,1
887878,2
444399,1
403313,1
150458,2
792789,90
149203,1
1033576,1
306809,3
986164,16
888454,13
684040,1
1002016,51
153048,2
113830,1
447446,4
439240,40
336768,28
1045345,2
292630,2
669002,1
246980,1
352517,66
255547,1
1123872,16
628987,26
10890,2
43206,31
1174925,10
320351,4
1120362,3
544598,1
16123,7
1215275,6
519553,1
829502,4
334636,27
354287,1
170421,11
373364,3
1252627,1
232683,3
1111527,1
251307,160
1046033,11
947016,1
807420,3
289847,2
352291,1
952947,4
526922,1
1226795,1
465512,34
277661,1
975213,11
100216,5
1125177,1
833487,8
275937,11
1090652,2
1074268,5
890593,4
1206658,15
1271733,15
896425,35
979268,3
1001019,650
120107,1
733412,2
446003,13
205582,1
376163,1
350491,3
1128878,1
37869,1
258247,2
136276,1
291124,11
665045,2
591070,2
1027678,2
239954,10
1084600,2
569130,41
193196,1
147852,9
992278,3
113246,5
920316,1
670014,10
740620,1
635278,1
100625,5
649243,2
119734,1
1192639,4
402104,1
413870,26
552451,1
370333,10
11471,2
666213,7
588045,1
265663,2
1026671,24
909756,1
1273378,1
290844,49
1263944,1
435952,11
442543,1
856014,1
617796,5
998636,4
407187,6
738209,1
1106099,2
526357,1
128945,1
272782,44
601525,3
767275,12
143777,11
1113697,8
923747,1
206827,5
1279452,1
1176454,81
322992,1
369079,4
1271096,3
1093561,1
384945,1
926357,19
252267,7
987923,3
833697,67
545288,2
656383,242
264944,5
543154,37
425893,47
252498,1
368015,1
31276,2
347471,39
1021007,89
851911,3
275559,1
596851,2
1115049,3
689708,56
1212308,2
1067229,5
324932,13
485278,5
78509,2
243371,25
631250,1
619546,20
390125,3
980907,7
322993,1
545772,1
924402,51
900316,3
862603,3
207364,3
868770,1
1026007,3
1001611,1
356563,6
1266020,1
621238,2
677418,2
1141064,1
513726,1
548598,3
780384,1
1184361,36
885780,2
1116251,2
460300,47
1061023,9
231063,4
1226295,1
387117,2
464175,1
299827,1
14499,1
105596,1
408431,3
427953,3
996986,1
230216,13
832097,5
597551,1
1051098,1
335195,103
879805,34
565449,1
172317,1
1172385,7
1006025,582
343134,8
578676,14
314279,1
774048,1
85639,4
1123072,54
1052366,1
1083414,4
44377,465
645612,2
516313,97
1230876,1
949852,1
752971,27
575188,37
1021386,9
911258,1
292088,6
870852,1
836269,1
961336,2
1125446,1
704537,1
936695,3
207439,1
360110,4
179559,18
1067544,2
531236,1
70547,3
38627,6
140547,49
380038,2
70556,5
171218,3
375436,6
988405,3
1218946,394
930456,3
1008552,2
1236662,6
405287,1
1184423,7
969181,2
1197375,1
316140,4
853149,3
592511,1
185764,1
787519,23
1177342,1
1183817,1
276349,1
271660,30
133436,1
360887,1
325286,1
1238465,1
812504,4
626446,5
346158,1
1029660,1
848980,1
1246949,2
545308,2
411947,25
54715,2
1041497,1
817473,3
774617,2
390484,21
935122,2
607829,1
34385,1
853963,6
680657,5
855329,3
260720,27
136915,1
101322,11
190630,2
821914,7
544372,1
1243623,29
890565,1
932882,5
1052244,1
346488,2
1208194,8
624448,6
2961,3
651517,1
1252008,2
87530,2
64469,1
818315,5
1014892,1
953938,1
227749,34
101410,1
884013,6
529011,1
308048,1
709660,2
854196,4
934809,1
980843,1
959693,27
934189,2
499903,1
113178,2
750443,2
1047004,7
1176069,2
1032081,1
1216723,1
30447,38
721746,176
1241463,1
126134,2
728098,8
763399,140
1085688,1
1021964,5
9889,1
104376,4
189254,13
840950,2
18350,2
798644,2
490096,36
453071,174
12757,3
617372,1
680110,1
94192,3
278630,1
1208947,2
709310,1
533235,18
1255013,40
311997,3
210669,1
726832,331
157376,14
837401,2
676536,65
679356,1
501232,5
118722,1
1095597,3
284512,1
511049,1
1114292,1
705124,2
225705,3
104773,17
516877,7
865327,2
59405,114
870562,1
689570,1
562729,22
945923,6
1046264,1
935765,5
758566,23
894511,1
977429,38
490761,1
583040,60
942975,2
899772,3
1248665,1
509346,1
1125527,2
995825,3
859080,1
75652,15
545692,12
682648,2
820632,2
472624,3
714116,1
188153,3
208125,178
932510,1
746231,3
1142879,1
729113,24
1069435,1
1278140,5
750641,4
51276,13
679871,1
829433,3
1240490,2
349754,5
1172137,21
375926,2
1199410,2
108841,6
290783,2
1252895,5
826310,4
876759,5
137431,2
75004,5
702439,1
7997,5
931904,2
599958,11
309436,1
1168447,1
818959,1
1258288,5
1105638,122
643481,65
1199193,1
683378,1
477175,25
774239,3
571479,32
25009,1
826780,1
460922,2
93816,1
721903,3
268130,15
709803,3
70948,4
1284026,8
967802,1
555724,108
1263485,2
244418,2
855252,3
420388,6
240211,58
986540,3
779021,3
1231439,1
839538,9
156183,4
324047,1
961362,11
1091308,3
206433,1
480036,3
618119,4
5343,1
1224401,1
1167961,1
1176544,1
203497,1
963528,3
346861,66
399827,1
375250,1
131833,9
1173304,1
25166,3
1005914,27
282903,1
105971,10
248893,1
46575,8
655882,6
945602,1
477311,2
1236606,56
498665,7
1063230,1
855101,1
549651,18
528502,2
217096,3
56825,7
1017142,2
53942,45
1229608,48
245101,3
539057,3
298422,58
968087,1
807659,1
804903,1
479615,1
975025,4
644603,4
1249743,1
592854,40
1019956,1
812174,3
992724,3
314916,3
436314,12
780263,1
268678,7
1049204,31
486398,1
192485,1
517,46
604041,18
743591,196
458889,1
759658,1
184761,1
538651,1
640896,5
89312,11
453945,3
676097,32
1090856,6
614636,3
466689,1
941396,1
436422,50
738253,1
669568,1
1065040,2
182955,26
957994,4
393291,7
713739,3
86344,1
347866,7
165621,9
1250756,49
1059085,1
1029543,1
361862,10
710411,1
1228322,41
1215199,2
754332,1
13053,1
751049,168
1008852,2
322132,1
383054,1
921738,1
829122,5
426967,1
1042388,4
837123,1
324133,2
1148168,1
136729,6
966925,8
806519,41
1079268,1
923021,1
1221551,11
224923,4
444964,5
757804,14
148171,3
1226191,1
399600,1
1067703,3
334383,3
1005584,83
383526,5
1254325,1
63886,7
1185016,1
733202,14
195557,5
959873,17
590071,2
907499,1
740662,12
732602,1
1056796,19
245431,1
261884,1
53847,75
93430,2
751136,1
348959,102
649175,2
996077,2
292892,2
1080099,2
191453,14
857083,224
304882,16
594938,4
687800,2
453034,1
79781,1
706420,198
30797,106
133045,1
1176564,1
644127,1
485423,10
968060,2
298522,1
883989,10
684655,3
494438,1
942491,2
281484,1
393608,42
542166,2
46202,2
1071873,3
466027,18
110090,1
967576,2
731331,3
1064888,5
1024793,2
141726,2
839651,1
183639,92
846550,2
1159748,6
440674,7
713714,1
403699,11
8198,8
10533,1
273356,3
400462,1
674225,13
354867,1
147572,2
164383,6
180404,1
634957,1
1216687,2
880603,34
698841,1
251598,1
122050,1
719528,1
358062,2
379004,2
565536,1
1029971,3
880116,20
314998,4
863644,6
1220586,9
1101136,3
1128669,4
250425,15
205614,44
248579,16
823090,2
641322,1
281595,1
46087,3
237703,9
581052,2
121577,39
