author,video_id,likes,replies
39559,cKD-brh0Au4,0,0
45084,9eY_E-MOGK8,0,0
44210,q5DrrSy1uuk,0,0
63289,LpQW5JXzZ8k,0,0
9490,TEdsQmjLMKs,0,0
17701,Rw_D7QF_Qog,0,0
31351,0Q8iBvMxqgQ,0,0
63302,eLuxWe2eiDo,11,0
56505,FxDZuz7D8Pc,1,0
33880,N_lNMgKfwJM,0,1
62986,bp1L0w2jWY0,1,0
52584,onRRF0B7WjU,0,0
8275,XiQO8L5d85Y,0,0
20018,uTTPlqK8AnY,0,0
31473,vZzxvt7T1CI,0,0
48231,VjQOCUEPpI8,0,0
36844,7t1U3rFjQu8,0,0
58087,UtiDwXcjwtw,0,0
21136,6ueahykohfQ,0,0
62341,9jc0DqofnaY,0,0
39648,tgBzuAm4oCw,12,9
62083,cWH25MNJWIU,7,1
4860,G6SfmFkQPSI,0,0
6506,S2GWQr258I4,0,0
45134,wBBWubXIOzw,0,0
57997,cD8SYW8rjaQ,0,0
1737,qQkJ4TQS8Vs,111,0
16603,CTCZuy4gMho,0,0
6232,ery2e0oEjYw,0,0
24773,cxZT8OF1JnI,0,0
26187,Ri6wvGjuoOg,0,0
58149,kSlCVb98J7w,0,0
40302,pXryQMw64zw,0,0
55871,0ePWkYAhOw4,0,1
299,1yl6pVRjtY0,2,0
21312,0nc-qP5JmO0,0,0
2570,W8R_p84NTbM,0,0
50128,YvyB-nHkr-w,0,3
59239,t5BqLBXBMC8,0,0
54405,dHF3kNKCkbg,0,0
32325,i9-5DJhBh6M,0,0
58087,7MmFBgwBlpc,0,0
10516,PsRZFSh5jvQ,0,0
16863,XEfbKxIwltE,0,0
22668,8b0LEHR8Dlk,0,0
419,NiLxSkeY0gc,0,0
55407,yLRBkn8s__I,5,3
55229,_BSUGD4xy2M,0,0
14730,ojHbS40ZnqE,0,0
61379,Qw670or0WwA,0,0
55526,tiuSEaCT90o,0,0
64959,XP09AOI1Sbo,0,0
51956,6_dce3D7Yz4,0,0
59284,fCW0DeYmCbY,0,0
33526,qF53HB6810M,0,0
19873,GjcbaB1guGw,6,0
30275,2dvHx6qovV0,0,0
21379,YVxaK8WQhJo,0,0
42154,m6Wlwh7h1Mc,55,5
18972,J7Lj_OSBVdc,0,0
9025,8Dg4BmIOi4U,3,0
11807,Zj6_BTbAiZw,0,0
22418,Ank62TIlcX4,0,0
31365,uICK2DYc7CA,0,0
3996,XcV-7h3PqAE,0,1
56166,Roi4H2BqUAk,0,0
59588,y-Y7L4g5Vjg,4,0
54369,nLTppKEwZW4,0,2
7572,suvfxUVbtT4,0,0
54408,LDN6AXOZL3s,0,0
49619,AmKX9tCVtUE,0,0
33968,gSYF8lmtBw0,0,0
38649,MwrFvw8tacI,0,0
58160,u4NfNykLozc,0,0
50509,UHDIm73FZN0,5,0
38568,Rn8LhRwUVC0,4,0
35643,3wEMJ_TW_i8,0,0
3137,koBeh5XV4hc,1,0
933,PLSv_OjQ8iA,0,0
5834,jCK44VKzeS4,1,0
16912,enBmm-w0e4I,0,0
28764,e1vF6K88_rc,0,0
3347,NNqVoDjiVY8,0,0
47236,gAcffs4rYkw,0,0
9392,ZtWj5yoPmKM,0,0
20235,pKclToAffmw,0,0
25345,oEliphnXrxY,0,0
29695,dmfQHKnuF9U,0,0
50230,rsk8LSdUTUo,0,0
34046,C3m4et__cjQ,0,0
2609,UGbust_pgfo,0,0
48717,W1x3NAxjl64,0,0
37878,yZj8pt-LyLk,0,0
43304,N7atMAomcpc,0,0
37086,CoPSUL6UDt0,0,0
58795,GNZa7rQJfs0,0,0
12225,5I8l32GUs7I,0,0
58087,Yt8oZ5AZ5u4,0,0
16722,KB8-cV7lLDk,0,0
37264,vUbGnq8maS0,5,0
50662,bMEdtoi5Qp4,1,0
28664,c8QO6uyChxE,0,0
60200,nrJzvK4gjB0,0,0
33918,FaRQzfyyxJk,0,0
9277,wMM2QXf5Zjo,0,0
18954,H0ZFR7e4qwA,0,0
10802,Tfh5mHyR-BM,4,0
38476,q2oe2ZSxXxg,0,0
43658,qfYEMH4T1ao,0,0
33,wteYk29Jux0,0,0
47576,ORuPTznz35I,4,0
13163,SbUk4p71lQM,0,0
10516,06j7ibcWfao,2,0
1516,vkp5uuIJ4TE,0,0
61665,fiVZMxf4E2Q,1,1
56073,kn-VbciGsYI,0,0
12836,MfPMwfE6ypA,0,0
57020,oHP36oEt_M4,0,0
27987,O7Fb3poyT_w,1,0
19133,CoBYMyVhUp0,0,0
9025,DBeI8B-DKds,0,0
61199,bp4g_g7lwDA,2,0
26958,gGJTAi6A92o,0,0
45754,kEMrqM88mCk,0,0
13498,3W87al8B6bI,0,0
24075,_RYXk7hAXC4,0,0
9097,q4ULBz6LSCo,0,0
9392,udCg_DIAfRc,2,1
19529,PmUL6wMpMWw,8,0
11371,YBAnGeeVZS8,0,0
13660,fZTLudG5ax8,0,0
47082,RQTgJRwMdKQ,1,0
12836,tg_IR28wDG8,0,0
24699,KeTgo80KLOQ,0,0
58310,IKXTmLSobxk,0,0
61104,uv_1AKKKJnk,0,0
59013,E1LbvDcFMRY,0,1
60841,IqngrRBIpkw,0,0
40344,DqIs2LFKK7k,0,0
22838,vV7U-_2yHTo,3,0
13107,kXwYt75y0EU,0,0
52185,f8t6Wl_Na2o,0,0
16647,nMqswj3eXTQ,0,0
51507,p7fkK9iCGk0,1,0
58087,vIEjY3krpyQ,0,0
51343,7y_vPQbxoLM,0,0
29820,6rBh0rqhBIo,0,0
57751,67YywvImRJ0,0,0
6724,6WP2Sc65gGg,0,0
6510,elxhCgVp4Dk,0,0
44431,-E8AsM397Zs,0,0
35999,PILSRjEiyno,0,0
38649,g0UXciDq9M0,0,0
39123,VmTF9zq4x68,0,0
16912,FfFABNcS_nA,0,0
17869,dFkxmDg-I8c,0,0
15209,QKBJXjChDHw,0,0
31667,rPY9YIW_O5Y,0,0
233,H6D3D1J6F10,0,0
28504,1pGGr-6yeqU,0,0
42471,U0R8Fj9RCTI,0,0
61529,GrtGAYcBdiA,2,0
56222,OvA7yooARe8,0,0
16688,SFnMkigtHyI,0,0
27278,2_evn2rg-80,0,0
28191,suRapzRcmIM,58,1
29168,0MuqZnOIRoQ,0,0
22923,Y38wYB4Fow8,0,0
11384,OA_EfDikxW4,0,0
7352,g9sxh5GdLJQ,0,0
2097,dPzAxmT0Qes,0,0
6420,s5681SsW8wM,0,0
26091,Ak44oIhg1Xg,0,0
22313,MT3SnbdLtdM,22,0
38649,i-yG_sOdbYY,0,0
5595,cZt-lT_qb9g,0,0
19932,r8gwGiC7oM4,0,0
33895,wdFAqD2-XC0,0,0
1175,0u3t1onX1eM,0,0
42392,2w9N83dyZuQ,0,0
39338,VA770wpLX-Q,0,0
46813,a4XPEjNvOHM,0,0
58087,1ypsZNAN8u4,0,0
63414,5alRs69T24o,0,0
42923,OIEy3is2C8E,0,0
19178,AEDdwdwg5cU,20,0
62663,nbAMbpy7FO8,0,0
12195,akX9LxJK84o,3,2
10312,eQsNaAa8k0s,0,2
58087,Xt_oGJfBr1Y,1,0
16129,Cs1QjdvVlXE,0,0
46345,YQTOALlWdl8,0,0
11652,Ya1q4VJbaEQ,0,0
20220,49vR_W0F4Mc,0,0
49345,d-uU8Wxczp4,0,0
59530,x1CDyXzIXY4,0,0
5900,vkD-hC0IDO8,48,0
30925,dtcQmRUJQNI,0,0
4168,2c1GjQRCKCw,0,0
5032,2HRE9gSAJlU,0,0
33,vUyyubt5kXA,0,0
51343,TwPiahMngTw,3,0
14567,PgqQ9cWcw4c,0,0
21599,4fyOINnz1bw,0,2
58044,PlKdwlmzhFs,0,0
25455,YpgNGZUV-d8,5,0
25098,7LD-M9TFwPE,5,0
41200,II9ZZHRWp2s,4,0
64405,CnRkqStjuXo,0,0
48647,m7KdLt8mK2U,0,0
63510,Ohted5B01lU,4,0
51343,ayk1eVbOfzs,0,0
41558,WZuaV7uMJ4Q,0,0
1175,XOneDit5RM4,7,3
33633,J0cTsPzpN74,0,0
28904,iLLsPgM4QFI,2,0
65101,c1DWrTnvyJQ,0,0
13245,66C--D7A0-4,0,0
40595,giJ1lovGD48,13,0
9392,6DO3M9ajCOE,1,1
45088,Itla5F6Sb28,0,0
48221,BM5v8UIOHGo,0,0
64345,-BJ2TOmqBNM,0,0
7571,EXCq1bmX2oY,0,0
16863,3M2j5SIPC6U,1,0
56655,9lrZulvQl0E,0,0
18869,TKvYc8jXGqg,0,0
10282,D3NdGUql9rI,0,0
13415,wSvX6-bGJFY,4,0
22860,egrpozNxQwI,0,0
7410,p4gALi7LNtA,0,0
41433,_812iYh8hA8,0,0
7731,WL1mNJJnw-s,1,1
81,0KCh9ymU50k,0,0
49136,H_69J8jcZcs,0,0
29115,vaA8cUXcDh0,0,0
35806,OLB2oqT1sDE,3,0
62606,nEW65EQEaCU,0,0
44509,J76nNIZnFM0,0,0
42133,AULP2Kpkf-c,0,0
16912,s6Nr15JtpAo,0,0
164,Li1dFOOq1Ro,2,0
9025,j8996tBmHPI,0,0
45425,CqV3mPoDvlk,0,0
18140,ZIMu128EjHg,0,0
25470,YT5VECbL3Os,2,0
56867,iH8A9jKahJU,0,0
52142,Dfv4ky8JWSw,1,0
54744,0DLzyvT4eUo,0,0
56064,o8lu3aDds-Y,0,0
61432,MPSqM-g7_r0,1,1
49456,CL-u8M0PTSY,0,0
35481,A9Vu9n7YxrI,0,0
28555,72SO7KIUVvs,0,0
42735,IRHa03Zh4Nw,0,0
37666,JyUKqUTp9rc,0,0
31524,fjRHh0J6-yo,0,0
64148,1LUqN7pgryY,0,0
45891,k5TqNsr6YuQ,2,0
12904,2IMgtw2Quqc,0,0
37926,goMYHB2Grvg,0,0
25945,hvvme-WMzQM,0,0
32325,uFxePs1HlxU,0,0
52506,bNQ1647d6zY,1,0
40441,xHu5GXD2XeM,0,0
35638,bCZj_CYgvs8,0,0
16956,rZTrR3Tbt9I,3,0
15235,ySgm7VG9tJQ,1,0
10911,wfGIHQTEmmM,0,1
5422,-cS9iCyih6o,0,0
28655,30vhV57llTA,0,0
21635,CmU2a5DqDnE,0,0
6055,RONDOTDmpBI,0,0
3816,u0nc3Lx_h8E,0,0
30130,mJs2kXULYV0,4,0
63143,xtIjV44kLbY,0,0
702,WSsPfkCcv-A,5,0
59123,ltBd3Ktb-MU,0,0
28471,JrVt10PTD8I,0,0
17173,gU8WY3FDhdE,0,0
11188,xd2TL88T9_s,0,0
27547,FXWb6_JkY5E,0,0
34809,vodzj6w1CsE,0,0
45945,lV-e0yA879g,0,0
63473,aN0kXN2XVzg,0,0
56181,4TxiPJn7geI,0,0
3610,9ioZbwRoUJA,0,1
55199,WI65QuegDqs,1,0
48717,h2mFK4FhlH0,1,0
26973,ADsp3UaLhl0,1,0
14619,I5P_Thn0dNY,0,0
12219,HCV6xYYsf-4,0,0
62745,uPWWdYBQWJ8,0,0
10153,rGlDRNYla5g,0,0
54691,_eMvVUKYERA,0,0
39020,VsY8TpkKuZA,0,0
6363,_QobX5Qxdg4,0,0
17057,shqhY9UzrcA,0,0
19562,3-IcGG_wTCc,0,0
58087,ctJDPjnZ3Ag,2,0
38667,7i5bXu49lHs,0,0
29166,4LfJnj66HVQ,1,0
44137,OJIS2VUgLMg,0,0
30592,gSi3S3T8GEw,0,0
9007,0qzUSKynvTo,4,0
34687,yzP4kQhlPBY,1,0
27891,vyJ-oP8YFro,0,0
47333,gwuEIvGUavs,2,0
13522,OZh1cZYHH0U,0,0
51343,EjcwJEtsKMc,0,0
45346,JhNczOuhxeg,0,0
10343,_yIQt7WUFoU,0,0
41660,xY6Gt3B2OSo,0,0
51343,c4SPmWqy4BM,0,0
11843,GUQ-8sDt0VY,0,0
9025,mN5tFIueRFo,0,0
54744,_VhojvhhPng,1,0
15836,5oIzW53FvGg,0,0
54138,ew-54F5kelY,0,0
7937,upN-7ALj2OU,0,0
58087,mGyGkL7pDdw,0,0
39022,E5ONTXHS2mM,2,0
63289,XER6Rl6nkV4,0,1
31887,MFBTyN5cQqc,1,0
33,K71j5ZRQknk,0,0
51343,ibkBTCdm6e4,0,0
54596,1Za3w1SrTMo,0,0
23431,5ktJceUhqpY,0,0
1684,QKnnzYwa_LQ,0,0
24876,rWX3mBZar6g,0,0
31322,MG_NRcy5mxU,0,0
14730,isDlZb2-N8Q,0,0
12711,FmNBfDjD4So,0,0
34841,fuWjKxVWMtE,0,0
49136,Suo4XrNrkwA,0,0
8274,0Yq9idnT1OM,0,0
25455,qNqZI_Wl1H4,1,0
22564,2g1-5ys-ky0,0,1
55380,h9hQDaY05IY,1,0
56453,j1bxSUPXsQA,1,0
55555,cVvT2Hrp2-A,0,0
57870,ZwGTI4SQ1w0,5,0
51671,2e1ZLxZ0qNw,0,0
32192,3vlAdMeZSfw,0,0
29860,GFQP3NamzNo,0,0
16603,kGT6NhT3k44,0,0
821,Jobv3ts7UHU,0,0
35289,Et6joNrcBos,0,0
54691,V1iMs18bKM4,0,0
41274,-vjr5ieyZpo,0,0
64148,X8i2Mt2ApZo,5,2
9303,QqhFlF8cxKE,0,0
16912,1SliVMQ11Kk,0,0
4066,-WGeDu_3MG0,0,0
27896,0MW9Nrg_kZU,0,0
12439,qO1GlfnLIsc,0,0
16693,gc8Ia1gLV7I,0,0
41122,JNgOeA_3OLw,0,0
2897,dRl9Oj8ewh8,1,0
40602,tQ2erI2pstQ,0,0
53178,W692mZqDhEo,0,0
38761,q7G7gT7HUrQ,0,0
58845,hUKNR-HeL_w,2,0
24495,LheV_eMm358,1,0
22241,igh0yfALTkQ,0,0
48322,-P9yf9NFXZ8,28,0
58087,ZHbOWmb7-Qg,0,0
19814,KFRpc8Oecqs,3,0
36731,oG58-Vs838M,0,0
55212,B_d1CO7bdD8,0,0
53497,tMEfM-63cKU,0,0
27430,efLB8ubKco8,1,0
53808,9bpkr91p2xY,0,0
57384,AoJptJ1hESw,0,0
45579,pnJwmMXtcYM,0,0
39643,CkJ_dKKMtmE,2,0
16912,6dFc09ypsmY,0,0
56779,n3zHrXTVrH0,0,0
2238,jUw4Qh9uFK8,0,0
39514,VR-KmMCwdkk,7,0
48860,ypFp3PxSDwE,0,0
1542,1OxSJrKU1Z4,0,0
37775,BapUU-U-8ow,3,0
58087,H-kYhE5VoWo,0,0
44722,NzcreVLIyCM,0,0
24624,psyhZ8t5RZw,3,0
37436,G9gjDYJg-nQ,0,0
50509,f4KV7APYUO0,1,0
46822,H1ho8tunttg,0,0
25236,LDc9m39q87U,0,0
39672,s5BJXwNeKsQ,0,0
58087,S4-6ibMlnD0,1,0
21615,D9uZfIDUEhw,0,0
14411,12meloff48s,0,0
34809,yZm2MZQueRk,2,0
63143,HXeiGR-bqf8,0,0
37956,40-h5CCrrI4,0,0
3035,_kuwOGOFJu4,0,0
63510,ZfjG8VOGgd0,0,0
46837,2nE_rq5iJTY,0,0
22706,DPtGlctP1J0,1,0
44395,VLO3bShRK5Q,0,0
20926,tw1DNZVkWb8,3,0
21258,LMao2OIG7T4,0,0
27385,2I_cvsouUCo,0,0
26026,1uLFKOTBh6E,0,0
37420,38qOT2TK6iA,2,0
27372,hPuQ6QBdcgU,0,0
56012,IY2_-EIlRls,0,0
50380,c6U4euzX6vA,0,3
35225,0072jyjktx8,0,0
35156,2EpnwA-0FHQ,0,0
56446,iGk5fR-t5AU,2,0
30553,DVaEEa5J9AE,0,0
4525,TOvVIhLAoSA,0,0
52807,pSFOx4eS2oY,2,0
34329,1Cu_ZRP5zRc,0,0
2990,8EcyjZ0NGlg,0,0
4330,P36TQgLvp_U,8,0
20136,sosBB56YBDQ,0,0
37679,x7cCU55Huns,0,0
3831,IglwBB6kVaE,0,0
12661,kxZoFVM2iWI,0,0
58087,JZM2NYH1R08,1,0
24358,_7qDYYFl-yU,1,0
48497,aItJW0FC2rE,0,0
6887,xi8pXGzGT4A,1,0
24811,o38SIW-eRsw,0,0
26641,OcUOJ4F5N4w,0,0
55548,GHmDV6y0r68,1,0
12610,zGKQlTuOixk,0,0
13929,eBQuaL-555c,0,0
9025,H2SDye9rZgg,28,5
37315,R-ifvRUw2qM,0,0
45579,YDmHHws6MkI,0,0
20063,twMrpJa95jU,28,0
17827,7eHOC-N72Q0,0,0
10274,ZYmreumkhWI,0,0
43657,lVoIRBV1skc,0,0
5562,jZdCiXk73MA,0,0
48585,ZyIQkgixS_o,0,0
39,V4_lKP2r7Rs,0,0
45425,UjxB4SP-p14,1,0
53807,YVkUvmDQ3HY,0,0
34927,CYixpEA5iWY,0,0
8417,zg5lIBmmeRc,11,0
31516,eWCYmAPTnYQ,0,0
63883,J6u8-4jFRJM,0,0
60184,VhIpsoWcYvA,0,1
31626,ZPCbsMA5r20,0,0
47434,f4yNm5OGaFE,1,0
2563,0FrO8pUkUl0,0,0
57622,bRXS1tRcQwc,2,0
25109,WTQ7oeZC9hA,0,0
59588,RsxnRubmb7o,1,0
30281,X_E8TH1mj4A,0,0
42471,xk4C4p5vHDk,0,0
33640,xS23BGHXbWc,0,0
20180,j0pjHZddQW0,0,0
5209,QGQAwiN5kQQ,0,0
40839,GvcjxC5Gufg,0,0
23725,pssqZ6FgOdg,26,2
49467,xxJjGHIp_hw,0,0
19915,h4XwMQBogdQ,0,0
52377,vh4CyH4OKoo,0,0
63157,dhX_bVam-EM,0,0
1910,BbvS7H08GIo,0,0
1982,xTlNMmZKwpA,0,0
6388,K9UKWBjxB-4,0,0
1569,D-kyAGSUGPg,1,0
37926,Sp6_1ZyBJY0,0,0
35907,djQDmKlpqtI,0,0
13827,2WAk06jxlwc,0,0
56079,HQQM0bMBh2c,0,0
11807,r0aUFbN6IXw,0,0
54067,2H324d9DoNQ,0,1
52500,Llsk4e3DYYs,0,0
5181,slbN9dPOGcc,0,0
60093,5M69TE1yzt4,0,0
53609,KFppTBdCse8,0,1
51560,9AObOkAhfTg,0,0
2572,nEKKUd6CWYc,0,0
952,fWjL0IXnbes,1,0
26224,7YpgavyHJR8,0,0
53349,92Hlod_40tU,1,0
4340,5Tab6mVSiVY,0,0
48112,DkYLkR9k1bc,2,0
53504,xyRYsjADpeM,0,0
58692,nSj2RYt9NWk,0,0
9025,rlLVht06C0U,0,0
59652,DTa4hhnb3SY,0,0
47903,PoVPbqeenl0,0,0
645,4oPInSfh6H4,4,0
48626,HAeF6Yb7Y8w,0,0
2274,LMy2TtKCs7w,0,0
51343,0fS24IxelBA,0,0
50560,AWUpCm0OwKE,0,0
58087,Xt_oGJfBr1Y,0,0
33164,69Kfd3ES4po,3,0
49619,s-Us4JlPdF8,1,0
41505,FAgTqtcaO1Q,0,0
15948,uEZZolG4yh4,0,0
58438,QaloT95dYRE,0,0
20539,fwaWytpr6V4,0,0
34687,LunHybOKIjU,0,0
16863,x7niulDayUs,1,0
56181,MhWGRrbkBiI,0,0
47914,YJTwMlZtTbQ,0,0
9025,xS5YifhkUkU,1,0
2654,okGcksYM0N8,0,0
17671,sboJYgB97cQ,0,0
12439,F7MUZ73c9GY,0,0
45653,E2QVlJqiq9Y,0,0
58087,8VlwEs8exsg,0,0
40968,M3u5_FnDVro,0,0
20063,JGcWWyk5xUg,9,0
26920,5i-sobLUFa8,0,0
5562,BFCQItmLjww,0,0
24681,oXYTLkz6kvs,0,0
63251,2oRpHNsPShI,6,0
45754,XBcK_K7wcKg,0,0
49402,_39jyMVD7hQ,0,0
62268,_IBnbRJvQQY,1,0
58087,IoLt0gbALak,0,0
64787,2v8efPL74Fs,0,0
17057,iYYe3L50Wak,0,0
13090,W7_BrdqeH20,10,0
55498,_sgMV3CxvO8,0,0
52509,d3-BSGMtXGQ,3,0
49049,G38ixvYVNyM,0,0
55778,5cBbQ1QyoLg,0,0
48236,N41TSG_aJEA,1,0
25966,lXQgSJsqLyw,0,0
26984,_HGYTIybrfM,0,0
63473,-ym7SwaVmkU,0,0
59671,-JHbI2hFj4Y,0,0
12640,cMosPKXEaVs,0,1
27900,flrpMhN7Gec,0,0
26925,d-8EzDI6zzY,0,0
48484,NMXAU5h3zBo,0,0
39291,qzDF6mrr-6w,0,0
10284,ivDNsf4LcyY,0,0
26355,XU6T1mjMk5k,0,0
56337,3WVBsmP1JAc,0,0
54835,sSdQQWAVnmc,0,0
22458,li3Ll8lWO7k,0,0
58087,UpdSw9JhWM0,0,0
53512,Ny8RY4Ou7Mo,0,0
21726,B8TNSWbyzyM,0,0
48872,xDtKayggj9s,0,0
19184,rUpSIL2wvt4,0,0
34580,pa4hW7lgAHo,0,0
12564,mMwLJvuKQEo,0,0
57611,2CNNxCgM75k,2,0
63557,cbS0TgWvvS8,674,8
41032,Q-epoomMnNA,0,0
12643,PGmOP-NybtU,0,0
58087,Yt8oZ5AZ5u4,1,0
14608,JCDSBRMJ8i8,0,0
16894,GlM6PE2kKVY,0,0
14644,GZqb8VSFkaY,0,0
10970,VIOMzabAa3M,1,1
36504,gsoAmMh4GBo,0,0
38847,wUQeQ400_cs,0,0
11807,g4bAySyFHaE,17,0
1695,h2Up8pm-rU4,0,0
32114,TtFmliSD_I0,0,0
19202,vygiNAk8d9Y,1,2
16912,iZs1i9BvQ6c,1,0
23394,YH1uBYvg-9U,0,0
65185,OGxtUp5cVHY,0,0
56041,ZIWV0AgOXsk,1,0
9777,V0OFMUnglFw,1,0
12871,aBMMy8lmOpE,0,0
34046,6SS1UwRnhRQ,0,0
16013,nW7Z5bAHx6g,0,0
31809,xqyJwTu7Dp0,0,0
64365,BWJz5spE78o,0,0
58087,Xt_oGJfBr1Y,0,0
21019,fF9PMQcWgo0,0,0
47121,A1oMNmzNyu0,1,0
3898,HSivlaSVk1k,1,0
12876,UrmECbWo-mg,0,0
9669,pQrwEEzHZag,0,0
18337,1BTGS1pehOc,2,5
63143,GSUmEhBoTjg,2,0
49314,EdI-GpQ6M7Y,0,0
48547,Nt9r4qsMdGU,3,0
37926,4TAhGTU5l4s,0,0
58383,8fzuWb6Qi6k,0,0
12520,2OJJgEhwCoI,0,0
745,e2gas0dZPYc,0,0
23952,Jhhd_tEaJEQ,0,0
64062,br4T9-ztGEs,2,0
28345,mwQGxA-OdME,0,0
7183,XHIXVnXLgWw,0,0
62831,mVPP_gEb3RA,0,0
13572,_q-1Dk5jwqs,0,0
44910,IkK9PWgxHX0,1,0
20959,0EWbonj7f18,0,1
12439,bbNYTjT8HkI,0,0
52319,0Rl7BDczFP8,0,0
34643,pBcTJB9AoIQ,3,0
46756,AGpEo0lN-ZA,2,0
20180,nKNlJl5Zv1E,1,1
8934,-RJSbO8UZVY,0,0
46011,rMw2UX5rIic,0,1
37642,Q-pK0d0kkPM,0,0
57409,x9xOJkhEfmQ,1,0
25728,_puukyTkB3Q,0,0
31912,Uspt7-oeWnA,0,0
11807,ZhDJlX0oASY,0,0
40691,nMffqPlVozA,0,0
54936,smhtNHVkdaw,0,0
12319,MTk0HhKcCuA,0,0
7802,XC-tGLfMsHw,0,0
13670,u5YSbuGCzvM,0,0
2574,VC23HDEyXw0,0,0
58138,1tP-sJJHzDQ,0,0
34580,vCC1mMpSBUU,2,0
18174,xEuaTik0ruQ,0,0
31159,gXf29HEt2es,0,0
56181,8TS4QqYgMn4,5,3
58087,uCMBycA2jVA,0,0
60789,ExsLhAjbcEU,0,0
41120,uZDaSTvr1GI,0,0
4746,n-4Os-u3dW4,114,1
49999,K-kHn9QdXGk,0,0
63631,X3yv42CXsBg,0,0
60505,MxAL8AqMriY,0,0
32325,G-7he1YupXc,1,0
59284,kUPqNKvsZfs,1,0
53992,jpng1ym1Gz0,0,0
52185,RYmivptdnqE,10,0
9947,M26EisrPklk,0,0
12995,RNIK8ftQ0n0,14,1
16280,itrHs1CuZiI,0,0
53057,1H7ARrpKiWQ,0,0
12710,rIDvYVMiXmY,0,0
53223,wFU8plUZccs,0,0
7487,Xwb8AMUGw_4,0,0
29971,vJqEYwrcLBs,0,0
24876,VAzxlFVbFio,10,0
32666,nu4UuHPhvnw,0,0
43015,Qi6WUCTdjY4,0,0
7144,_GgfLZFj6kM,0,0
10953,zwtMiEaKlSY,0,0
43182,iZ0iagoj3Ts,1,0
8604,gRHrifV7oB0,0,0
49636,LnUGl_A1cYA,0,0
32181,JSITk9TOekg,0,0
8517,_Wc9D0jKPBw,0,0
59284,25lRgvei-dQ,0,0
61490,sNnbi4oLRdc,0,0
6998,fadPMXwBxPo,0,0
38649,i-yG_sOdbYY,3,0
2288,ttKg0dqRqVI,1,0
16912,gpEmMiAbmQU,1,0
52377,U9-KdMEmVZU,0,0
56181,bupZBYaa18A,0,0
12505,yXI3qwe_2fM,0,0
58114,qMkkqRkYLlM,0,0
36079,PnFy9-ztHto,0,0
58087,OyjZxXVtWDQ,1,0
8158,-wh8xZSEvwc,0,0
57673,UiWY0iRLV94,0,0
50230,Q4MLwgvZwn0,0,0
20015,RHSRT0UdNZY,0,0
39476,V6347-Zbmh0,1,0
41558,uBAZ3XVg2dM,1,0
12370,x841VvfHIJ0,29,0
30509,WIwKhX-1gZQ,2,6
34820,sowsA8HE3T8,0,0
10153,j-eVnP-Om3s,0,0
34580,7WUiAYKZQb4,4,0
24055,eVKcobHFiX0,0,0
4150,6E_5UFPYMeI,1,0
14573,M114bK4qaiM,0,0
55610,mqJSzcARtBQ,8,0
55744,U-aF1yIpME0,0,0
41193,szaz1NZ73XE,0,0
16067,47RZDrRZ9ro,0,0
29168,pfmwGAd1L-o,3,0
16912,dUhvamNbXlU,0,0
32073,na8cGDLqOM0,0,0
38649,i-yG_sOdbYY,2,0
56073,gG_bgtvp5Sg,2,0
40364,VeT3_nCe2Dg,1,0
56637,UPJt2jTzLoo,0,0
33403,Xeo58UzavNk,1,0
24242,yGv0vY1bXVI,0,0
43425,jENZrgYIDLI,0,0
54691,61Cbyc5g41Q,3,0
58218,EG3n8nVD-KA,1,0
1299,u24DSXAEP_E,50,0
47745,evPYQ25XFN0,0,0
48505,2hKOwNmitA4,0,0
10571,dppJ9XfYTH4,0,0
9895,B1jaY136B_k,0,0
35516,qpipLfMiaYU,0,0
16912,7TLqsjJsOKI,3,0
56044,RKLbulaAHz8,26,0
39400,mVJPaBd4V64,0,0
6000,1A-hqZf7xQs,0,0
45088,mlFdnpqIVq0,0,0
30210,XCGAiXdvCJM,0,0
14906,cq-YWK9Dsxo,0,0
10153,9AR5ZIEYqT4,0,0
60012,LqU9CdPs6ek,0,0
3687,RuIdsLmA3iI,0,0
50808,a_z4IuxAqpE,0,0
58087,aSOny3Zd7oY,1,0
40595,rtgY1q0J_TQ,0,0
28241,2UwU45xHTT8,0,0
60865,RvfsvwxtwP4,0,1
64903,-btKoaDgREg,0,0
3355,YVV5h59Ul6g,0,0
13769,a9OvI6hNT3M,1,0
48872,qOqZTj-r9VQ,0,0
14590,Lk4RF68VxlQ,0,0
26355,3gh1AdtQKWQ,0,0
36294,dXqgVubJPgw,1,0
46510,4liAawdt55g,0,0
19613,EfbVRbz4BtI,2,1
47454,JyoKT-oE9OY,0,0
15899,vOcqXHEfxIE,0,0
31901,bmOmPlV1Eso,0,0
21962,CbxuXq_981s,0,0
54479,Go49DU5DQbU,0,0
11807,H0Y7Ury4KLI,0,0
26888,PK4NvMfeQQo,0,0
16912,IrV_M1N93zA,0,0
49599,IGhC2EwCAWM,0,0
15836,p3YLtWcHyjE,0,0
50394,Ns4TPOqft48,0,0
31523,mHrc8C0wW_s,2,0
16042,28YeDk3tHxo,0,0
27566,nzczNVySWhY,0,0
4736,unbIGvxNSt8,1,0
24971,TXxPGUW_7OA,2,0
15250,im1UUY8dQIk,0,0
5562,rMIqrgVahAc,0,1
31524,BrQZ_7W3WWo,0,0
37499,sv_es8104Oc,0,0
28417,T4ukIwpHvTE,0,0
47384,uBoXtdwkyJk,2,0
59284,FFtoztMkTYk,0,0
24624,_osAbgWLaNI,4,0
28417,k3owo3fywU4,1,0
