display_id,num_comms
SPx_OHMpUBA,0.0
38gzX2d3lLI,7.0
qoqVym4K7K4,2.0
hTrzWiXVjRU,0.0
x6A61Dljc0M,0.0
F56wYfTwyW0,11.0
QTpGDDUOiEY,0.0
GQ2NQ6vgXiU,0.0
uKE2hcQAF1g,0.0
oZq2neUi0vE,15.0
DCUehuzavvY,65.0
sgIIdfVTjMc,2.0
blgu8M_oUvs,0.0
vAMJNXn9S04,18852.0
7oPS60Gj_nM,0.0
Ef3vCoqrOm4,2.0
_DbiN0gLbZk,37.0
szV-P__unmU,250.0
CfkE1I6fznc,3.0
wHaW4jw3PZs,0.0
Tv_b3UCK5Sg,19.0
2MgKdZgkDEY,41.0
mu719y79UJ0,159.0
EcjzpPc-kQM,4.0
qdKOexU8SfI,0.0
J8qRst0rGQ0,13.0
yY7sHDdVLLw,0.0
2pyAUiZVJU4,0.0
avpxH_y1lr8,0.0
8RZpA5O4Wsw,8.0
VoMjQrxUuQM,43.0
5NlUSo-yE8s,2.0
TO_J9v0B8Sw,1.0
zBVxYeQDQng,2.0
b665P3yJlFY,44.0
GzebH6dmLX0,0.0
2asnnNiAeZM,18.0
y5yZG7XRNjw,18.0
tydneYthrUM,16.0
Lx0QFv-JFuY,4.0
4t6BRH_OVKk,6.0
4B8_V5wXo5s,3.0
gPlgb3YhsOI,48.0
3xG1aFD8uKU,626.0
4t3nsbA9BCc,1.0
hbbpgWXZwhg,3.0
JYCSqdMGMew,1.0
Ws9wHTX6PAs,1.0
HuwrOfSwQYE,11.0
XewFsV03s60,17.0
zjzxf7i-INw,17.0
tNbOBAKTVUw,1.0
sR4co4nxJis,6.0
uDwm21ujDgo,64.0
U6EsaZav3FA,1.0
17BorDU6Frk,3.0
V-YQp-rb5BA,687.0
uv4jDVvnR30,366.0
fR9hrSaWGk4,0.0
ltzDmqzdRYM,7.0
h165lMcg47E,8.0
a5dBOMZwZJQ,0.0
0u-GyT0VfeE,8.0
FrZF3jeSBbM,1.0
1UviZmvxOLk,0.0
cheu_4Nluug,0.0
tZbMizik5ds,98.0
rnZ3UOpdfO4,4.0
FA550VlnFV0,8.0
TLH3MYa8nwI,5.0
3teYvgMsNXk,11327.0
y1X41UiF1gA,3680.0
tqk8aWhthhI,43.0
o8_2wNp9qtk,9.0
5mHJUuCeyHs,1006.0
s3tRJjACQO0,7.0
jJjrvs9eibI,15.0
n3PPTqy9mbc,0.0
M1XfFD_Cz_0,3.0
fvg9WVexoxI,0.0
KnYv3gZGMPo,0.0
ivStn8l6_9w,1701.0
xcHkPDyewWw,6.0
HWm72_Z77ZA,161.0
4g9gVXQNbiw,0.0
CAeZQgH9rDQ,0.0
mPIxq4RxrgQ,21.0
RbKE3dqOzKI,151.0
ka01RO-Ycic,0.0
hAqcYRLVDds,1.0
nQ_HNAtwJBc,171.0
ARxqnDUdKSI,142.0
llsa2nWsFHs,33.0
jgxl_HDlCf8,258.0
uJAMZUDlqV4,0.0
x9MUn5SK9NU,143.0
6a-k_SLnNzA,0.0
18ihTFpoSUo,3.0
DMEfV14gbmM,0.0
qIURakKekog,109.0
C9f3KfIb9uM,0.0
mHwf6r4Wt10,0.0
-kitznEwdpU,256.0
oIGnURd5Iy8,0.0
rbFhVesMpl8,122.0
YeqrYbdyQ4g,5.0
3RHCfwnorVo,56.0
ulnJsxbJzb0,12.0
DPrPNnTOvbI,33.0
5au00BouEXI,0.0
L_v_d72hBRA,3.0
bYIwmv9fIjw,2.0
JKw5oJoSJJk,1.0
R4RGPEHbsU8,1.0
BV5NZ1BYnnk,87.0
aDcqsfaxoVI,11.0
R6gEA4-FAIg,49.0
7kFXN7V7Fz8,103.0
0pPtKhuKR_Q,23.0
KFZSjI-6_EA,48.0
IoGZnztL4dk,40.0
BB9b1YRLMU4,88.0
FMj3wVjaHj4,0.0
Ls1wWAkPskQ,73.0
0_XSiRcBlQE,434.0
5q8n9K41jUk,285.0
0uG_29Ff7ro,1.0
s_vMB-gL7lg,0.0
u_msajypiGs,36.0
vvnWx8h3G8o,64.0
EqPch1D5n9s,647.0
bjFVos9XHkk,7.0
BZl6hRElJvg,6.0
RkhfQjan1eA,1604.0
-c2fBdDOtlE,65.0
-Jwy33ZHphs,103.0
CthWz_GGfwE,25.0
XixGteMIThI,1.0
2o74UEVCElQ,0.0
gbhKFmjVgbU,1.0
1y-ynDP20F0,3.0
ljinBJU8HP8,1.0
DwwDWDjIfKc,116.0
LLnChnDh0ek,4.0
q_qXHJ-pXJU,0.0
YwhKSswWgCg,30.0
doRCgIaNvVk,0.0
WOrhJDjs1Gk,1.0
s70dsflcyUY,1.0
mkR3dolXRrw,7.0
AiUpDsvKzDc,644.0
7oJ8TqybdiA,0.0
5LI6VUj1vDE,594.0
RC9HMC00c3c,2.0
hod-DQegNjk,0.0
_Qf3qzkyxw8,3.0
tPTiZOWs4BY,0.0
_6rt0v2507s,0.0
3sTapX0JlYs,3.0
iSA-twhJsks,0.0
JV6z9wtHVrY,0.0
z9ijhX5OkQU,85.0
GRM3tklMQVk,0.0
lPRdiuMlv4M,0.0
EZ27nfBNAOk,0.0
hJr5uRza_yE,2.0
oqLPrFvdn0U,37.0
wewbSzqxxIg,5.0
CBEo2TZFXbU,0.0
QhYovZDAeBI,103.0
xaCywdwLi5g,1.0
YfpUzJS-r70,15.0
SiN1L9yw-3A,1.0
Nlec9oWWX60,5.0
wgDVMezz8Ag,9.0
L9Q64cBLHKU,39.0
gwON4Md0iXo,0.0
a7jtjsJIq28,1.0
tv5Y8dV-zu0,308.0
wX8WtILII5M,0.0
M6v63YRYJDI,8.0
l0fWSnS4Kjo,3337.0
p4hZlcpaTjM,57.0
Xs1nEBotjpY,0.0
Ks-tnhXnH4s,56.0
AJCvnviJmzY,0.0
hwKSrK8YTpc,4.0
_ZUBBiQiQGE,14.0
I3XPus2T58o,807.0
aW4jNbXMahI,0.0
EzFaSiV-i0g,1048.0
gkvYGAAuKI4,1.0
XrC1iw8vAv8,11.0
u3JAHxRcVk8,6.0
ucK3TOi_0ys,353.0
m9buENBDl7o,1.0
OckkUgTGZSY,24.0
idLljgnFAzs,1.0
7xOzse6Otyo,16.0
V4vnTm-M7ow,0.0
7T6iLXkyoDs,0.0
l5dpC4Oa1yo,1.0
oZD5CB7awxc,18.0
yLsbupD85-w,1444.0
MaeyyHynb-I,7.0
7lFwtOS1Z4Y,0.0
3iRTC73SRJY,451.0
ORU96D59mO0,3.0
87uVxwoX-aw,7.0
RXYP5Fq1gF0,3.0
piWVyx26kco,2.0
-7g4DnvZGSc,1.0
HIJ_p_VXW-U,40.0
pugr6YBjCjQ,0.0
j4nQc2NzaIE,294.0
FvRQiVN36Qs,24.0
hGnWtGZmO9k,0.0
ULX8Ssk2pMU,0.0
DrQ5eQ5REHY,33.0
SONLxXiImFo,20.0
DTjV8WF_64U,8.0
TdmRMUWfkJ8,0.0
adBDM_wGpg0,0.0
7I3isos3wSo,71.0
pG5JBOqy9FQ,3.0
52J3meGrNQY,0.0
MjQdNblN1KE,0.0
MDUXiU4KFmw,0.0
wMENtcSbzxg,4.0
N6MYVofNjeA,1.0
9Y4eyn3civU,0.0
CFe3Ai4ikVY,24.0
tGD1qanImq4,59.0
MNH7pGqDn3M,6.0
U5JOVNL8jY8,12.0
iEpKNdoAXP0,19.0
te2lGSZOhT8,10.0
SBsKy-1pCSM,2.0
arKEMmzm4Ks,171.0
oKJiv0XW3no,35.0
OF5XmMJYOYA,55.0
aiwXe32v7Z0,8.0
dPlqfSc8VII,18.0
X5FrWSpAUng,0.0
dyWomWzJb-8,0.0
QJigZPw2K60,182.0
RTVI8eI8eOU,41.0
YdeQYQHQGf4,0.0
LrARIgPmSPU,17.0
9gz7AoHXaEM,8.0
px-NfIR35xY,1.0
IfqP-9UvQi4,5.0
HIF8MqgqIm0,4.0
H7GAPOs3Ueg,0.0
vPUHYXFY6-o,5.0
LAIpZtmlpO0,0.0
Cft9E2SXXIs,1.0
lk-fJD7lT-w,0.0
x-lQfBYiujE,477.0
W99EeryUYqM,29.0
YmvpbKOkCxo,225.0
ERpWJPK2Pis,5.0
vF7K77NBrHY,6.0
_FaowsmwF90,13.0
kyKh7qmyfmE,0.0
mQWUVWLjBX0,0.0
VV0YhZvCDpc,1.0
PhC-xEPlG24,1.0
qoRr-np0qP8,2.0
mVRJCzI8Jcc,0.0
HtoBGwrFa3o,60.0
r51a4Z2HiKs,7.0
cookTQThuxo,1.0
929Yv41Filc,0.0
bxmeJq6LMRM,4.0
cn-Olrfv31U,5687.0
35slHr5oRQY,1.0
OTJfoWR3bJw,0.0
RUaLozYmBic,0.0
5bU_scWnm_Y,139.0
Agtc0mo619Q,150.0
5b7pFLvPKEo,0.0
r2NTYv4xfgU,32.0
bSB6zX3VNVg,46.0
mdmwsZGkil0,188.0
82dA2-nkPkk,8.0
FmRYwBJsOnY,0.0
DwSstmLsCiA,1.0
xnx-H4--RdQ,15.0
NW4pmYBsyM4,7.0
n3SLuCSUcEQ,966.0
f80XkyEVTUI,487.0
onFR4SYLUzw,1.0
j9iJmCo-e70,2.0
cJd3AnZWUZE,0.0
-rIBmhZnVpc,7.0
v8lcEk9hXb0,1.0
kDp8TrmXAkw,0.0
cZPVosB8EQM,305.0
lnTd6wI1epM,943.0
lI0NQ5vtEKs,6.0
If37emlfV1Y,329.0
BCpYOqhgbtA,3.0
A1dItMm51AI,8.0
i1R8_zP3tVg,0.0
8FEa7fiNQzY,159.0
DiP5b_HnrPs,9.0
42qQFIz1Ijc,4.0
qQrBkGKVuSU,2.0
yb2bBMA6Pag,51.0
4iTwQxUYPus,340.0
FF1wHJB8n_s,62.0
El7zImqZl8k,0.0
XU4SfuoYbBM,710.0
hzyHCjedb9M,60.0
-ZYuiZBXX2o,0.0
-FMRJwbqcD8,0.0
Cw-gY06kP4U,62.0
vOYGPrMmH5U,0.0
EKpfncUs5fo,0.0
lSu0g1hx2a8,0.0
v2hxKCPit5k,5.0
qS0cFQgd_Qk,6.0
avcTOVJsrHE,0.0
bm4Y973n5jA,1.0
J3W4V5RkM44,4.0
ZTipo_P_4e0,2.0
ar2p0S_H3G4,1.0
W9kd27url9U,35.0
D00-JyKYg7w,0.0
XQEcmZLiKPc,4.0
ta4WgDMh-Sw,0.0
0ZxkfDpBINA,184.0
bIjSMLDJd_Y,5.0
_4GCx5XzGpU,239.0
eQosYcvmm2g,19.0
JNdOwBGIrHU,3404.0
tphkMnpaY34,0.0
5qTCwINs6RA,0.0
akJeuemVHFk,0.0
d0KNhNm5KVk,3.0
JVnD899VFmI,37.0
CxOr6kAoM18,169.0
V-K6nQkLfrI,1.0
ExiVgBtuFaU,119.0
jDbDOZbv5dc,131.0
PpRPbC0TqIs,806.0
sRx8qdnrAeI,10.0
XLHaGiB_bp8,405.0
ybAyTXY9VD8,1.0
vQE38BRaC4I,2.0
lfHEaGCyBIk,16.0
PmmK4GPo74E,8.0
rtVU--O29oY,6118.0
BtMUX3TtnoM,20.0
rtDG0WL4wpg,17.0
M544KEm_z2E,15.0
S46eqXKJz3c,103.0
J0chB_B7r-s,0.0
g13clIMhQgQ,2.0
-qpNDMSh6-I,66.0
-5RLmofSR5E,2.0
ovZgRWQBkR4,5.0
qLJVe5_eovQ,0.0
idks-uWyDrA,0.0
qStKIXlXFng,43.0
TUxEQKYv0oU,0.0
kZI8hNwlNPc,12.0
e3ZO0P-bBaQ,39181.0
_f6D5qP9WAc,170.0
QbnqJtvkF2c,9.0
ZLezH8A8oHM,0.0
yy_293sDr48,0.0
aKbY_XZMCp4,4.0
kdNzE72vqOA,0.0
a0Y7NyuBiWs,1.0
D8Rmn4z20h0,1.0
lwGD_FAJ9pM,0.0
RXUPiw7GKII,0.0
xBAZs1iHJvE,0.0
FrYZEOsLpIs,1.0
O8ZvsTQotg8,0.0
mq4gwljQXYo,132.0
ONm_b-WI1_I,8.0
q_TPAYFtLeg,0.0
xJhOHaphkX4,0.0
89WNkJCAck4,0.0
W1hsaew4OEs,278.0
iAgUpdPVnNM,50.0
Z3r8iYRp3Yc,0.0
cGXNZhVemmE,0.0
C3nq3DmWa5g,120.0
lx41w8pD82A,2.0
JbKck5mYfqg,3.0
p4KwHxcHgnY,2210.0
t8NnpqFO76s,535.0
nGMlGV6dwQw,0.0
NydSBFpzLzY,12.0
iB5TDrgREeQ,0.0
hfrSpfRqXI0,154.0
HKsZpmPoY7s,0.0
D7LfbjLBIZY,0.0
65du4hCCrA8,0.0
RqFDf_qVoTM,0.0
UAbPmq096Lo,2.0
pr_HNUwmqG8,77.0
yXpFlTR-UEY,2485.0
lAnELRF13N0,341.0
7cLI6VbqDJQ,22.0
18x4Qc5q7mo,0.0
dKvcxXNSrBM,0.0
-zZ8dsBc4lE,4.0
RNkCaIORMN0,5.0
SblgJXjxXoo,0.0
_qSz5zp-DD0,265.0
od5ddYGrAqg,0.0
VyetifoFGRc,168.0
j4BmYju6bRE,0.0
PrQFSHNUppk,0.0
Z2VnXr0ffng,0.0
dnGfeXW-8dk,0.0
70GXuxXQ_zo,0.0
jEeC6yV14Rk,164.0
-JeaRQ22x_0,37.0
601KaY9dnuI,7.0
ygEqOhEoUSg,609.0
GEIrtwXswh0,0.0
Vaj4L1pK62U,40.0
gOtaP8D_xLc,0.0
XCoMToaiBLM,627.0
0R9KCGp-pvE,3.0
v-pPqmbea5k,0.0
Ow8PKidZaQ4,8.0
9OS9Ja6bB0A,395.0
FTm_BqCtT68,1.0
r0vxvi0EGnE,12.0
LqXqhlsr4pk,18.0
V1ZtnR061lI,25.0
KRYSDDcQmyE,2.0
daUj6rJQ5V4,1.0
aQ_FS-B6mtg,97.0
rYoBBaRnNrk,143.0
6k8c9A-fiDQ,31.0
f7q1Lh7HQCc,2.0
YkenwWQKWtc,0.0
UjoM_ug0790,10.0
HOytBLqhevA,3.0
5vyVhZJjbzI,917.0
95L9_8cG8Fo,1.0
MHSy4yMN7_Y,0.0
I-yL4RGQEVo,3.0
9d9dJ88xMzU,0.0
44lw6NkHRCs,1.0
R-2iRb3z25c,1.0
_tmDc-VORDQ,0.0
NsNEACZXbQ0,0.0
Z50oUpejYpM,6.0
P-sW54nasGs,5.0
s-4tllGwV-U,3.0
NoV_WMaN4oc,28.0
ip7Zbq6cSto,4.0
VgnpiR6pZ28,12.0
0EPERsE9d3I,1.0
9C9ma7JRLnA,7.0
3Z7H794_lag,0.0
jQWzSB-9_KI,0.0
pmI5F6sPghk,5.0
PPq_FKVylic,58.0
7MHUisCquD8,1.0
xya7Nw_kkd4,0.0
z1xg2cNIzik,194.0
Ae_SHAZiob8,0.0
o16xhPt-OBk,35.0
pyogvfLBAWU,11.0
BwYPPgGlVbE,587.0
pigG2YmPRZA,0.0
bwgO-oUWkgw,48.0
ttz53c5iz-Q,33.0
lKGkbW8la2w,61.0
0Petw41dFeY,11.0
2fTp9mxFGeQ,0.0
uTdQc29G6_c,2.0
9_wR_T1X0-I,100.0
1fy2Z_KMb2c,43.0
s6WiPwqA_uo,4.0
jqCd2_Xbe1o,0.0
xIfQB_JrfkQ,0.0
Qg1yn7Wwm6w,2.0
hnWfCj7iRqQ,76.0
pXFYvX93t-I,38.0
7rxHd8d1eD8,115.0
_1_AAQytiH8,505.0
nTa23cZjb1I,1.0
w6-up44TZEk,1.0
M2l8gxdLODY,34.0
QmyAODb7DO4,1.0
fTmJ7qyEvAE,4.0
50Fo7VfHE3c,6.0
ZXxFZPerpSo,18.0
Aq9YRF7vuO8,3.0
gY0IyZxUgFY,247.0
Nc6cJlnB9jE,0.0
Ul1yoGf8VzI,163.0
BPmCajHQJEA,50.0
f8Nbrkuxzqc,3.0
YbtOS37qx6E,0.0
HLq3SxmklhI,113.0
Cb4-AiF6zc4,0.0
I_RQarhRWiQ,256.0
cAD0RtzUZW8,0.0
kv-z_lRC6l0,13.0
P5q4Pi2aYxs,0.0
FHh80l0pNWg,47.0
cqIfbAagfoY,34.0
zNx0bav8XXM,3.0
Lm7empbRxqc,30.0
O2rHMASgru8,1.0
8GfVKt1m2oM,15.0
hm49qWdzJYw,0.0
YT7CFWw86nA,0.0
vvdNjn6G4gI,0.0
nV15CAMiBXI,1.0
55ajLNKO2J8,112.0
mvKIY4tzxLU,0.0
C3_y1qWBVpM,70.0
ueB2pGevOVI,0.0
Akae_nxlbkI,251.0
MPuprYKZyps,0.0
HPhx_D1RSLE,0.0
_RoexQlxdhU,0.0
vv4WgVtRaw8,160.0
J2zMnIftsvs,0.0
wgmaeN4ZEUk,4.0
BZnEEP4miV8,3.0
Nz5TjDWh7js,69.0
b1IeGqjGbqg,1.0
fwsBpfrLfVg,324.0
4QRS1PK9sBQ,6.0
LGPMJvOYSjc,5.0
axBWOr13DaQ,0.0
MNtZngQiwjY,44.0
UH1IM87PjZk,1.0
Cdey8Vsu3ak,6.0
0Atx3wcovrY,47.0
9MP7M9UJuzg,1.0
htXdOi_Lyl8,4.0
o-yoaid64dc,1.0
Dzgc4g1pT7k,0.0
9_fbmX4l7Pc,5.0
30vGz_0Hu60,1.0
A1XwQ68Kybc,0.0
0VS103gotjI,381.0
5lUvoGG3hjI,22.0
3Aqa9rd67Bk,754.0
fxrqOuhSsxQ,41.0
Lav3GFRivFc,32.0
0PNrRHHrx68,164.0
422ACwYJ5IE,3.0
Imv1vQQ1GVk,12.0
N-575jgIUFE,84.0
BaXoCOG3fM4,35.0
ZIAX3XS_7dk,0.0
2GfCsodo8Fk,27.0
2rNWPtZ-Xjw,6.0
PJ2zr1mISxQ,11.0
bRQLaOG8FB8,0.0
9ZgwwhmwT8Q,0.0
31w3OqQQPnQ,5.0
HVhRM5AfKWw,72.0
HCY_IYmKuXY,19.0
5kOfiMkgxIE,14.0
Fu-Mpy-hxfc,2.0
PhzqhFTgqi0,25.0
3vJWhsObkz0,2.0
q66F0qI78Gk,0.0
_m_1UiNkI00,0.0
sUpCy4ta4is,9.0
foA6pNQUJQU,0.0
rLLY4GCu4rE,55.0
_7FCk5qebqc,0.0
LqR0oWsPiN8,97.0
5CinvX4aKVk,0.0
t0zeF4qStR0,8.0
E4wAxptP8hg,2.0
eAE0pdkMk9g,0.0
IQ9oc6RDfBA,9.0
3p-GNbNVMB0,0.0
ewKK0TGx6Zg,3319.0
zLmMmIu41rM,4.0
XP4a_HArELk,3.0
b_qSx5ZlKSg,3.0
xW5VSusErw0,0.0
q0ABPfXhqto,80.0
HjbF1HXqcU8,0.0
c8nIOst5np4,31.0
EGjetD5FS8A,1.0
hPosIZEhIfQ,7.0
LaHFZ_F1rwo,0.0
GqLN2_NvNcU,78.0
vvoBe3QXdAY,1.0
8FoAmih2fNI,1111.0
C20qxYKL79o,1.0
YZOD7dZ-3Jo,2.0
IwMkWp__O1s,4.0
goIf-TToUVE,85.0
MFI2ZGvBPNU,2.0
ohkkdLAB2Ok,6.0
5G78PkXtyUI,97.0
j0yzBisEGDc,467.0
T_H5XMnNMco,0.0
klP0MNZWyMA,8.0
DZXkRy3jI3o,1.0
WB8zm9SAWwQ,0.0
T5_ACm3W-l8,145.0
TTU09k3F5TU,49.0
ocOvUDu6Wxc,0.0
Z_2aqZCgv4M,7.0
2KsjhvPS9tw,1.0
JXMGwLKyRIs,2.0
Z9OvQs0JRKg,9.0
V6oF9LVjA_A,5.0
2BHI3FGQt2E,58.0
x6enWJEAei4,3.0
BuNpfVGJ98g,19.0
4pTmovFDmko,5.0
6RA5O2QkwwE,5.0
snV4xOI_Y7I,0.0
nBJwAMEy7vg,0.0
21Cly7UnrEE,0.0
P1gnBMWAXEY,8.0
Oksx_SfMD7M,3.0
MUm7d8ivbt8,0.0
3lafnXP1bWE,13.0
DuMEjyCkQDI,129.0
oniboAy-xzI,0.0
V7z4ZE2X_og,237.0
OHJ7V8mQWqU,0.0
Dls0cAMcMNM,0.0
Fj2MCCT_opE,25.0
vZ1biO91yXM,31.0
iyMUYQmnXzU,7.0
X5Ml5aFq7xg,7.0
qrDa67Sbe34,0.0
iGjsZswQ1ns,48.0
sjJmyUN4vvY,0.0
gxWMMfx-j4I,6.0
Zmp1meSRs00,0.0
AhziAuhHpm8,6.0
F2rrPQsNlH0,0.0
dR6RMmAYpEw,12.0
pZx-h4AxLHo,5.0
9FMfDXEOVZk,260.0
DwRS5o3GRDs,161.0
VAmPqFRxq8I,0.0
sL-Lc8c0vEo,13.0
p5drvOeYZpA,0.0
WWS4hZwwBIU,38.0
aIKhaRQClyM,0.0
YnN4j5N-Bv8,0.0
yn7eBbGg_ZI,0.0
o0B7n2NkgLA,2.0
Dr8YtcOYfwQ,1.0
VmxwHzchy4M,11.0
wAbwhVOwJQw,13173.0
ur3HEFf-Om8,3.0
AAQa9J0_l1U,2.0
y5CswCuJ6fM,0.0
iF3IyMLcb4E,618.0
OPLW8QhuPRA,154.0
ilq7Y0YIbrc,121.0
eVqZHoAS0Ic,194.0
26ZKjFiFXsg,63.0
T0yMJ8r4gEE,2.0
Rrr-y70_uiw,2.0
zVNTK2CWKCg,27.0
rrBYt0-fDpk,652.0
qwbRs-XHHRo,5.0
phbBzR97Ebs,1.0
pMKFw9KvhjY,4.0
umC3h66CNds,0.0
UdSTocaKhqk,2.0
crTTQqirfPg,1776.0
hb62PqPKrxU,0.0
omnwKIY2T7c,0.0
ZBxuTe2Rl6A,54.0
dY-n72He6Xo,10.0
Ema2Lhmx8Eo,0.0
R8o87fEzg1Y,0.0
Ww7T7jbyKxU,14.0
uSkHf1eJYvI,42.0
_cQWYwMGkew,24.0
pbd0L5cCPL0,0.0
VPHCUszYAog,0.0
mHAairJzoOg,9.0
2RqF9sT8zsc,203.0
PEWs-wHJCbE,517.0
S7ltX-InqoQ,0.0
ikbzHl4mFPw,55.0
zvKHh2E7HbY,2.0
L9C62sh07KY,30821.0
zK8RYjTowKM,7.0
pIG-2i7cUPw,0.0
aN-mqq6pxWk,5.0
gHPWzFttee8,0.0
X4F2eJM6QIY,17.0
ANWmeIa26z4,4.0
Rr1HfXOI6PM,15.0
IqkjLBC2zwE,11.0
O2yTK7nOtRM,37.0
IPkYu_Tfd1U,676.0
Vf4gT9Z0vpA,8.0
ZMNLdYVs--Q,0.0
zyc2y9TMjto,0.0
TC_fW0awR1w,405.0
BRMN8cwGoSg,0.0
AYRLRm-Gz1A,0.0
esPa1tVSjew,585.0
EeZImGmmz6w,299.0
_lRAbtx6LZM,16.0
3PGiVA290u8,1.0
YlcrLt2NEe0,15.0
5D5P-ktfCKI,0.0
XkdhjGykg1M,105.0
UGNfB5PN8ZQ,302.0
bTplzVSKVQ8,5.0
efDiLzGU_CM,0.0
GY42ua30UWY,72.0
v60v_l-pBqk,13.0
46D-C2O2xek,1.0
S1JlGQsQxz0,412.0
JOi9_i_TanQ,2.0
Wkiobjww1Ic,0.0
gdEkk8aqqMc,0.0
faRNmbOYGIM,1.0
zZY-HwvcT7Q,3.0
JWIfj62ff9k,0.0
5nJ7oU15nF8,227.0
EgCvf0sMhLU,5.0
VGEK_KDa4Eo,1.0
p0HEnZMgSzc,3.0
sm0C-GF-0lg,280.0
tXZ2p-uUd1Q,14.0
4TrrDW6s3bI,32.0
A913_IAD9Nc,6.0
g8Ag4bGAHXA,0.0
OBprHcVZoQ4,0.0
MFotGkMk9EU,8.0
pjg7iZA7sAI,2.0
kWJ1PxGn83Y,0.0
jVKln263cfM,4.0
YpoDbcM3dhU,0.0
keCJBEKhqho,0.0
fRKFkAjFVyA,31.0
wHeHXW4wFCc,1.0
QymTaTyuejg,0.0
9tjghHjnZPI,0.0
xVdf3UJ2vzo,30.0
8Z_JBkx4rcI,35.0
4mksJLdJ4gw,0.0
cNQfLKa16xg,15.0
h3nFDDtURsk,6.0
lY4RbTi6EXM,0.0
Ek9ZB7-8Pwc,0.0
amrukPpFEyA,79.0
2NpvUEfYZkY,18.0
-lFoIXHz30U,27.0
fhMrQYQy56s,0.0
4UJSaIg_7rg,551.0
zvJEAOuvaqU,0.0
hHT9he8sd_c,80.0
T1po8FX1a3Y,72.0
eXIQkz5nyK4,75.0
vMNNubHIHqY,37.0
zclF4klW--I,143.0
-yuyrNJUlBM,31.0
QusN1bGbjAU,32.0
IuQLwp1enqg,50.0
e5ehWKmFV5U,154.0
3Uwv2raea5I,23.0
fWdY_o2B_0E,85.0
57RX6e1Iy50,5.0
qcuITdI0XiI,0.0
wA2HW5Whr3E,380.0
jzUBZ9nLU-U,0.0
h5rV3jnRoB4,2.0
drzd_mxX9OE,37.0
-t46FxdRy4M,0.0
S81x6DE7oCk,2.0
Of-BJyDUkpU,0.0
lFLp5L0KmKM,0.0
9Glxzeft-5Y,40.0
BlJZe9Qp1Zo,53.0
v-evAUsr3zA,438.0
yv2dHqlh4zY,2.0
LU7NVsWkViU,2.0
Ohg037DIH54,3.0
_UA6t4CWmDk,0.0
JECZAb3cEOA,5.0
FF6-qoyw01Q,1926.0
ST2hAX0oKoA,294.0
f096QqiOWCc,4.0
ixeyqol-cwk,66.0
Mb9Nff44Qqc,25.0
AzRGdMD5vZc,0.0
jV4ZZpqXUXw,0.0
A7piQJ2aFWk,1.0
4WbxYzAG2I4,359.0
-qCHSwO62sY,7.0
VR5DSznBnMg,0.0
suACW3y_1aM,3.0
IeA25_q0Igs,99.0
9FGiDHV21JY,0.0
XCHrs4Ol3Wg,8.0
MYnqAK6jaCY,1.0
rm_Zt50rW9Y,0.0
UjYfIt-RRD0,82.0
Wop08E83Kbg,6.0
KI9em35OcaY,38.0
0OthyXyECfc,149.0
ME92xw4LVmo,352.0
Rtm8CZ6ZmBY,6.0
Tb9vK5yVFQo,0.0
HETQr0FE9kM,1006.0
NyoAH_1pvEA,0.0
i1PU414ZMu4,467.0
LHLX2Yts4fA,393.0
n7Qv8muZAAA,1.0
BltYhdA1nDQ,0.0
xdI7b14lDOs,0.0
h997T06f0kQ,0.0
LVjXk7gloCw,28.0
7VuKawsE1KA,2.0
YEKYmeYohbw,49.0
cQBojMF8zZY,0.0
Jc5BsxE-EZM,8.0
vckC7iy6wD4,0.0
fgmas9qfUVg,45.0
XXN6OoqHkYc,48.0
ODTLIsO7nV0,0.0
7tyhOgrlu_4,0.0
wD3RxlVLxbY,8.0
0lX8y2ghwRE,8.0
WbA_0m1rHok,4.0
EOxCNFbL1rU,5.0
isoUIT9NW8Q,4.0
8L4ODNBlLyc,0.0
gvsBw62ip-s,464.0
I3u8Gfy6d_0,32.0
lrpyTPowIt8,2.0
58MzZxV3uiw,1.0
CK29sVxxY1s,9.0
S6M4HaAw5LA,0.0
plvSlAEdZdo,22.0
YyJcmpeg990,264.0
4CT5iVvM0l8,0.0
oQB3V-Sfm54,1.0
7P8MXO4mT38,0.0
dSWzKVqxiYE,1.0
cZ1ajZRn8YM,96.0
VkBiu6cDIlc,44.0
acmXrHdMhBg,3.0
ljrKf7YTR7A,1.0
Do7hPx9M-yk,11.0
DpxtM3pdnts,0.0
fP_lcR0F3aU,0.0
iCnza3Og7iA,2.0
-QrgHxx23js,0.0
KGH75QDRQq4,0.0
e_eehpiQQMI,39.0
26MDmt1UfaU,442.0
o7LviyV2e08,390.0
EEGjwRpTNx0,0.0
E8BIWGTAgkA,0.0
6lFy6-TI3TI,3.0
Zs5e3jPSvB0,0.0
VEC2lkIR77w,16.0
5PrqSldnjGo,11.0
PHYGNUX7mcM,0.0
L3eQxMhrlio,0.0
sd7Qem0EqcY,0.0
hYaQf_lK00M,66.0
9-Cd9YDthwA,0.0
uCz2ol3tDsI,0.0
Gnw__Y4jKNM,9.0
AY--FzRXlRY,0.0
7t-ugzuBXGs,24.0
7yky_ODNttE,0.0
umIn2wj6Kqg,47.0
a5_27gLYTSo,0.0
05-cJ_3DHc4,521.0
YbYnICdCfdM,11.0
i0vVLOCxNWk,1.0
wGIiR5bpU24,199.0
n3hDmfI3eNM,19.0
