categories,channel_id,dislike_count,display_id,duration,like_count,upload_date,view_count
Entertainment,UCAXR2zenCwvRIyQd9ydtfaA,31.0,WEqwsvB5tV0,371,514.0,2015-03-31,49870.0
Entertainment,UCAXR2zenCwvRIyQd9ydtfaA,39.0,y5YcOq4W8zo,451,649.0,2014-12-16,127645.0
Gaming,UCAX5MzLqxFWqv45_Ux60IlQ,13.0,QD7fejsLeBA,575,180.0,2018-05-17,5797.0
Gaming,UCAX5MzLqxFWqv45_Ux60IlQ,12.0,-_zD2szw4e0,5259,254.0,2017-11-27,5986.0
Gaming,UCAX5MzLqxFWqv45_Ux60IlQ,47.0,dHXWEDvLYfw,73,672.0,2017-07-22,40669.0
Gaming,UCAX5MzLqxFWqv45_Ux60IlQ,7.0,PYF09HY2Z3w,2203,393.0,2016-09-29,26406.0
Comedy,UCAWWoipi8gcLwDRmdd8oZKg,2536.0,UdQG5ub_LyE,603,11652.0,2018-09-11,4077444.0
Gaming,UCAWTIUktcm1f1CIWhQss1mw,77.0,Qy4A2qDblfo,845,927.0,2018-09-14,40417.0
Music,UCAWKPWDda4hFkIgpyRAwnpw,1.0,zuLJU1tPgPc,1920,31.0,2016-05-04,928.0
Gaming,UCAWEcocGxqw660vKFi5zXbQ,154.0,c3TWXNEk1lI,694,4836.0,2019-08-24,220622.0
Gaming,UCAWEcocGxqw660vKFi5zXbQ,129.0,Shv5YJ2byQ0,966,2785.0,2019-02-12,50054.0
Gaming,UCAWEcocGxqw660vKFi5zXbQ,1.0,TapsjTwiVuk,151,35.0,2015-10-26,1685.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,0.0,yIWbK3XGozE,94,2.0,2018-08-03,432.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,0.0,GcPC_RgOtXc,69,3.0,2019-07-31,322.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,0.0,2czji8K0eqQ,76,1.0,2017-10-25,251.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,1.0,IoQi0BGBQoI,80,3.0,2018-03-31,618.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,4.0,KPQu68qqbnU,57,3.0,2016-07-09,2618.0
Autos & Vehicles,UCAWEBD0b3-t3R1H-uvUuVJA,12.0,OPsuqlEVfoA,61,4.0,2017-04-05,6813.0
Howto & Style,UCAW5XgRy0EZrLDAQME9o6OQ,3.0,9akgIsTNGL8,200,130.0,2014-05-02,2927.0
Entertainment,UCAW4tYz4mtz3T1R2sIb_B3w,1.0,DNF8ZEh6jGE,37,1.0,2015-07-21,1434.0
Education,UCAVven60wNgizCItp61DEeQ,2.0,MgepDZE6yVg,1081,149.0,2016-10-25,8699.0
Entertainment,UCAVu4nbyK-IET2eFc9qqpAQ,5.0,4pWIZk2tZ4A,581,51.0,2014-04-08,13472.0
Entertainment,UCAVu4nbyK-IET2eFc9qqpAQ,3.0,gW-Jq-WXttA,292,69.0,2014-04-04,4208.0
Entertainment,UCAVu4nbyK-IET2eFc9qqpAQ,1.0,u4IX7ZboMLA,57,4.0,2012-08-29,1639.0
Gaming,UCAVt5Md15JhNSevMSGEEqew,1.0,mwh3VgEENYs,3786,1.0,2018-12-01,18.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,-__VhOrSHQI,178,0.0,2019-07-09,7.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,4HHv4BHAzqU,349,0.0,2018-11-26,8.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,IUqdii3W9N4,79,0.0,2018-11-13,6.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,gMVqMLN_N3Y,353,0.0,2018-10-22,25.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,HjvnoyIt6Us,84,0.0,2018-10-03,0.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,jcluRasDQV0,102,0.0,2018-09-03,3.0
Sports,UCAVrurkdIQwDkZIDBsI-y3A,0.0,m-lFMyNzH8w,230,0.0,2017-09-21,7.0
Howto & Style,UCAVnTjOdQVTNtjrmjw1OnjQ,28.0,BGXarFK6LGE,224,383.0,2015-05-04,51318.0
Music,UCAV9upnbpi_9oCRZRdJZqfw,1.0,4xyBi1j86-A,175,25.0,2018-11-12,886.0
Autos & Vehicles,UCAUwhXdNFeOIOzXB88y-K5g,1.0,P0kdyHEhGEo,113,14.0,2015-12-15,6025.0
Autos & Vehicles,UCAUwhXdNFeOIOzXB88y-K5g,0.0,6Y_F382rINk,38,2.0,2013-12-21,1772.0
Gaming,UCAUlaeDwrKmjJA4fI6euEww,4.0,D2DgF9vdhRw,6560,48.0,2019-05-09,597.0
Gaming,UCAUgvzNgPUesKgDtA066zSQ,9.0,_mXbSSVDfds,924,393.0,2014-04-28,21381.0
Gaming,UCAUghbiNNT6qe8L_lQqZ69Q,5.0,a_3jgquY6ww,94,94.0,2018-11-14,7501.0
Gaming,UCAUafrSYaE3_-SAYt3FUCsA,0.0,8JwJvtpFU24,864,144.0,2018-01-17,2975.0
Howto & Style,UCAUWdc_B05LUDmif1rypohw,16.0,a5P9MNgo1aI,3339,798.0,2015-04-28,66351.0
People & Blogs,UCAUQMwehAYrjYD8OUqJB9-w,2.0,tUd9xTGSubk,3991,30.0,2017-11-13,783.0
People & Blogs,UCAUQMwehAYrjYD8OUqJB9-w,4.0,gRDsu1WbGpg,2108,69.0,2017-10-15,2557.0
People & Blogs,UCAUQMwehAYrjYD8OUqJB9-w,9.0,roxHSkf4Y9I,549,55.0,2015-05-09,10841.0
People & Blogs,UCAUQMwehAYrjYD8OUqJB9-w,1.0,GH69YQYFdJ4,1710,7.0,2014-11-01,257.0
People & Blogs,UCAUQMwehAYrjYD8OUqJB9-w,2.0,hVcvFwt9-kY,4112,25.0,2012-11-09,6075.0
Comedy,UCAToczv95SVPQXYVycoqUKg,242.0,DfyDbjR3gsI,669,19198.0,2019-02-13,693226.0
Comedy,UCAToczv95SVPQXYVycoqUKg,611.0,-AJlA3sitgg,947,15794.0,2018-05-17,1381560.0
Nonprofits & Activism,UCATifV6aAk9rwjeMYdBRaoA,0.0,AUE_NNMnSkM,1339,45.0,2016-06-17,1255.0
Nonprofits & Activism,UCATifV6aAk9rwjeMYdBRaoA,2.0,kX-kAt_SWQQ,3282,122.0,2017-03-07,3949.0
Music,UCAT__NsaUjqFDYy1fxwaWPQ,1.0,ZeAlQbaHFug,267,223.0,2016-10-23,10446.0
Autos & Vehicles,UCATIH42xYJj-3RnAfo1afOg,2.0,XslA_K7XK1s,562,53.0,2017-11-17,4703.0
Music,UCAT8dI8sB4hnds6v86qosbw,0.0,oB3VIgxSSyg,542,8.0,2016-04-21,262.0
Music,UCAT8dI8sB4hnds6v86qosbw,0.0,Pil3Z14456M,290,17.0,2015-05-10,1155.0
People & Blogs,UCAT8dI8sB4hnds6v86qosbw,0.0,j3yi0v7hysM,312,19.0,2014-05-13,1305.0
People & Blogs,UCAT8dI8sB4hnds6v86qosbw,0.0,oRqX0OWa4Rs,355,28.0,2014-04-14,2213.0
Autos & Vehicles,UCAT40YzmDL5kfN4ZQzYMocQ,201.0,1oyYQ8OV2N8,357,403.0,2017-07-15,55292.0
News & Politics,UCASycZsCsne1D7ItBA4WMSg,0.0,BxyqDLmupfE,6220,12.0,2017-04-06,834.0
Entertainment,UCASycZsCsne1D7ItBA4WMSg,0.0,-DTu7M6ccOI,2814,25.0,2016-02-19,2651.0
Entertainment,UCASycZsCsne1D7ItBA4WMSg,1.0,06tZyNNCf1M,3665,21.0,2014-06-07,3000.0
People & Blogs,UCASxRWO7DCg5gDWoi72U9FA,0.0,q9-shSd9ZDc,185,27.0,2018-10-26,1653.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,kgE3Z2VoW4o,146,0.0,2018-06-21,81.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,s0N2RFGv6AE,226,0.0,2016-08-23,19.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,2EW25Y1pOzU,118,0.0,2017-02-20,7.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,4.0,_CxML_Hc5UM,94,17.0,2015-05-30,1357.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,3vJ_31bym4o,263,0.0,2018-06-16,0.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,HdgkLsIShHA,263,0.0,2018-06-14,0.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,nIaWo1PLU34,188,0.0,2018-10-14,39.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,fpDliNdSUAw,127,1.0,2019-09-14,12.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,_ErJx7FGN2w,50,0.0,2019-01-13,8.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,1QAJMAA3XKI,212,0.0,2018-09-18,15.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,oWVrJ2URB1I,198,1.0,2017-11-17,146.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,p4WEzlyyzSc,425,0.0,2017-09-06,26.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,rmVuOI_HsvA,123,0.0,2018-12-12,9.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,crpPGRhM_X0,109,0.0,2018-07-04,4.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,B0muaTKqZGA,189,0.0,2019-03-17,10.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,xCq5rGIyhq8,252,0.0,2017-02-20,0.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,t2kX57lWiys,124,0.0,2018-08-16,0.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,X27foB8Rt0E,193,1.0,2015-10-20,60.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,6vimiyyPY0U,256,3.0,2015-10-18,86.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,hTWc0TEXNkg,238,0.0,2015-10-13,15.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,tMWPlpPv1wY,237,0.0,2014-09-30,4.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,BgAy9o9UwO0,490,0.0,2017-02-20,0.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,k3gJQDo7cZ0,278,0.0,2014-12-27,2.0
Music,UCASvsDeDbHNAwXtHGyEoI6A,0.0,DanMAZaFj5Y,247,0.0,2015-05-23,50.0
Music,UCASmBJ88xqarozmC3SNdD0g,7.0,ZgQCK-hiN_Q,383,291.0,2019-08-07,15229.0
Gaming,UCASdq716V77-Ixup3HZOZWQ,1.0,ePVhULK_BOw,1732,15.0,2018-09-17,2684.0
Gaming,UCASdq716V77-Ixup3HZOZWQ,0.0,7KM3om7jTzM,1966,22.0,2017-04-30,2030.0
Gaming,UCASdq716V77-Ixup3HZOZWQ,0.0,3A9jn1UHKjI,1766,1.0,2017-04-28,384.0
Gaming,UCASdq716V77-Ixup3HZOZWQ,0.0,3_Hoy5D737I,2157,36.0,2017-03-03,4748.0
Music,UCASUCZUN4AYzSFbN9vIngxQ,3.0,cDyvSQOi3lE,74,774.0,2018-10-12,13421.0
Gaming,UCASPsfmVJkEsWoBY28dYaeQ,6.0,JdEZwPCBCOg,3306,81.0,2019-06-20,1848.0
Film & Animation,UCASPsfmVJkEsWoBY28dYaeQ,32.0,P1FzWCwNtqg,245,2815.0,2016-05-04,171859.0
Gaming,UCASOkSclENSWAyIovnY8Wdw,1.0,2RUzT1eYSjw,419,18.0,2018-06-21,2659.0
Science & Technology,UCARyKsXkbpF_npc24-v4GBg,101.0,qt4PxufsEqI,380,287.0,2018-02-26,27825.0
People & Blogs,UCARyKsXkbpF_npc24-v4GBg,0.0,XXnTMsLSYsc,263,1.0,2017-04-21,28.0
Gaming,UCARZJejxRnmQ0m_tU7MgRiA,130.0,XzGQsDWENmA,2086,1094.0,2019-06-24,141561.0
Music,UCARNY8qF-PfPMxwAMtdA3lA,12.0,Q2iEOb9tWII,223,441.0,2017-01-14,39074.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,0.0,yf2_sGDkp74,556,1.0,2019-05-11,521.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,0.0,vpvo2P8gwFg,186,5.0,2019-05-11,223.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,41.0,R_UUzJ720r0,3630,165.0,2019-04-12,15828.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,1.0,qDeOJNyKAAc,111,4.0,2019-03-26,352.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,0.0,6Oe1_ExNPEc,1030,3.0,2019-02-05,1011.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,0.0,1Fr1aKg0nTY,2008,11.0,2019-01-31,409.0
News & Politics,UCAR3h_9fLV82N2FH4cE4RKw,13.0,2tGNVDl2hQw,275,35.0,2019-06-27,3113.0
People & Blogs,UCAQpGvlSF8RNDWq_CbgE3Fg,41.0,6hHS52DZdZA,649,1219.0,2019-03-08,90845.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,7gdl_C-yJXk,377,0.0,2016-12-23,91.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,xMsH6fhKmXc,391,0.0,2015-12-28,33.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,cvSHSD6dbXQ,307,0.0,2015-12-28,39.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,2Fq997R10no,3259,3.0,2011-04-13,1270.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,ju1UoR9GYEY,3165,2.0,2011-03-25,1435.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,mhDTvhBvp4c,216,0.0,2017-06-01,40.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,P2XrEu7LVMg,356,0.0,2017-10-23,127.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,z81vhCg4mIc,408,1.0,2015-11-05,878.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,3XXffjhBAuc,309,0.0,2015-10-30,196.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,UkbaFMuqRP0,329,0.0,2015-11-18,240.0
People & Blogs,UCAQfQqunzE8frH3ukEbgOhA,1.0,Pw785at1ySo,3301,4.0,2008-09-22,1717.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,aMJEmaxd-SY,283,0.0,2017-12-02,69.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,Tiv7posoza0,333,0.0,2017-12-02,62.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,Scs_R4v_gOk,192,1.0,2016-05-17,343.0
People & Blogs,UCAQfQqunzE8frH3ukEbgOhA,0.0,Qek-xLS0TUA,2768,1.0,2009-03-14,1023.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,Aon6Rl8P0AM,208,0.0,2014-12-26,141.0
Education,UCAQfQqunzE8frH3ukEbgOhA,0.0,wjkwlUPf6mE,490,0.0,2019-01-18,41.0
People & Blogs,UCAQfQqunzE8frH3ukEbgOhA,0.0,hNmbgJB0tkc,3201,1.0,2008-12-17,979.0
Entertainment,UCAQT2ACHEFwJ2uKfbty_odg,7.0,oxw0_xgA0VQ,192,209.0,2017-10-20,15109.0
Travel & Events,UCAQLIhgbZGo1GgyONrKHuWw,70.0,9jiAQ8WySvg,1415,1967.0,2017-07-02,131312.0
People & Blogs,UCAQLIhgbZGo1GgyONrKHuWw,3.0,Y5O-_J5EZfc,343,147.0,2015-04-01,8180.0
Film & Animation,UCAQLEDkByO-ckKb_oq_Stpg,1.0,3IGZMOXYBrQ,1621,33.0,2016-03-15,1136.0
People & Blogs,UCAQJtm6zQVjEBeg6w9rPI9Q,11.0,NOAIZhjOz5M,447,295.0,2017-04-06,14703.0
Gaming,UCAPrjShkXTG_D4vw5U6Lspw,11.0,Bu7moDvkSOY,1034,357.0,2019-09-02,12538.0
Music,UCAPp3X0r5-a4lxmn_e5QHgA,7.0,A_MyvlTpWiQ,197,450.0,2018-09-19,21921.0
Gaming,UCAPjEOZM0iMhgR-UxQYOzUQ,0.0,TcuA-h6EBIE,554,31.0,2013-10-22,2376.0
Gaming,UCAPV1knIZ9PUioqsn9hingQ,2.0,FLfQtjHY5ro,733,142.0,2015-09-29,3175.0
Autos & Vehicles,UCAPTWfGyjd_BCQFSblGUENQ,1.0,-6jaSW7yhNI,27,14.0,2012-01-26,11333.0
Howto & Style,UCAPRtyacJ69AUdb7o-TZLSw,1.0,C2z36y-9MHY,170,108.0,2016-04-10,3958.0
Howto & Style,UCAPRtyacJ69AUdb7o-TZLSw,1.0,aPP6SMQdOKo,95,132.0,2014-06-29,5538.0
Comedy,UCAPJk73i4IyAzf7pobYyjGg,0.0,4DBTMhusU3c,359,31.0,2015-11-24,925.0
Autos & Vehicles,UCAP-IsYHIGkfpbEkVijITxg,0.0,k-2QsZXg81E,15,1.0,2016-07-13,321.0
Autos & Vehicles,UCAP-IsYHIGkfpbEkVijITxg,0.0,FzM7fdIOy-A,15,5.0,2011-07-28,512.0
Gaming,UCAOitB3h99Ur9RzR5ftd2bA,65.0,4Rc5ZIwDwLQ,340,1379.0,2017-07-19,53073.0
Entertainment,UCAOUvZhWsj2D9xw3ImHA1sw,13.0,XiJnRIUJ_wQ,874,202.0,2019-05-16,6096.0
Howto & Style,UCAOUtTgjs-Th-pzdFernPHA,40.0,kHjlvzgBsNs,398,363.0,2018-10-05,16873.0
Music,UCAOPSjipxqxXk5mctGHiUoQ,2.0,6f7IDW46Uy0,173,9.0,2017-09-06,742.0
Music,UCAON09kjdrcxdP-G55NqhQw,2.0,p0ZfSrTWB6E,211,29.0,2015-04-25,4623.0
Howto & Style,UCAO6QNv81mR_6qFzpeyMbfw,3.0,pDm8CCtiCE0,864,688.0,2019-05-27,9299.0
Entertainment,UCAO1EJ4TjLLWzU0Zult-bnw,0.0,lQqMyHJb53o,529,12.0,2015-09-17,312.0
Gaming,UCANduPLnjJ36NjAA2h3dqng,0.0,OXOWp6wm09M,789,1.0,2016-03-10,67.0
Music,UCANDAWMJQsxMlaDMGlCdKpg,31.0,FeHyh3a6wuM,3653,817.0,2013-04-11,183419.0
Comedy,UCANBW6ACWi9huiCfbKk1pbQ,77.0,lzK-zTG-j5k,3760,3250.0,2017-01-15,124185.0
Gaming,UCANBW6ACWi9huiCfbKk1pbQ,69.0,029Qdh8DG_k,7214,2005.0,2012-08-08,93602.0
Music,UCAMv41YovlLVncbeWqTiE0w,34.0,fKct1PUwies,358,1720.0,2019-07-13,49748.0
Music,UCAMv41YovlLVncbeWqTiE0w,6.0,WDyenHsKTsM,301,112.0,2015-06-04,5310.0
Music,UCAMv41YovlLVncbeWqTiE0w,2.0,R9P5S9jUlxM,344,151.0,2015-04-12,9322.0
Entertainment,UCAMgFkNPgozYCRLbXZGk2MA,3.0,Y_NUq6ux67s,304,273.0,2019-08-15,3304.0
Sports,UCAMR05qSc5mfhVx20fDyAoQ,0.0,-pTri9A3v5w,30,6.0,2017-03-25,295.0
Sports,UCAMR05qSc5mfhVx20fDyAoQ,0.0,YJAlrRPjx-w,20,2.0,2016-12-06,1182.0
Sports,UCAMR05qSc5mfhVx20fDyAoQ,1.0,uM-b7FVEx2U,142,35.0,2015-03-27,10372.0
Entertainment,UCAMR05qSc5mfhVx20fDyAoQ,0.0,35Y1oWVVjFk,196,5.0,2014-11-23,459.0
Sports,UCAMR05qSc5mfhVx20fDyAoQ,0.0,puCgzHQvDy0,46,26.0,2018-04-04,1201.0
Sports,UCAMR05qSc5mfhVx20fDyAoQ,0.0,c4InsOFGn4Q,670,26.0,2017-11-08,3190.0
Entertainment,UCAMPco9PqjBbI_MLsDOO4Jw,97.0,DZcnWXYnJ-Q,138,1340.0,2016-02-24,134960.0
Entertainment,UCAMPco9PqjBbI_MLsDOO4Jw,5.0,jsCX7-Pkd_I,48,56.0,2013-03-08,6258.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,3.0,PfxAcX5D3R8,188,40.0,2018-09-25,3254.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,5.0,wYq776sX2ZI,123,9.0,2018-09-16,629.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,2.0,rOlMNMKiQW4,42,12.0,2017-11-10,1632.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,0.0,Amydgi0ZFWM,47,1.0,2017-11-13,40.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,0.0,PbYVGJqb5zE,124,14.0,2017-10-13,1375.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,0.0,lVQkcfxwWaI,128,31.0,2017-08-30,2519.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,0.0,Yi4WcvX9n5Q,114,16.0,2016-05-04,2282.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,1.0,NG-rMo041AA,91,4.0,2015-10-27,725.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,0.0,cQj3kOrEJ1k,49,3.0,2015-10-24,586.0
Sports,UCAM9Pvp3HzKvIAbAXHxidow,3.0,c2VkctDQV5s,112,48.0,2014-10-06,7817.0
Music,UCALs6y97IVNeuzPg-j56lOg,7.0,MihtNSR9iEk,27822,579.0,2018-09-03,9224.0
Film & Animation,UCALghsxVrv1oDYz2KVvyThQ,0.0,Ln0z1PPlxFk,114,34.0,2016-04-03,416.0
Sports,UCALaO58yDzt0djpHNGZqCDA,4.0,_PXL9Jvn6V8,156,104.0,2011-11-12,17426.0
Education,UCALOA7w_MqdV3hJs4WnuY5A,0.0,ZTwyW_V-QjY,156,2.0,2017-04-26,202.0
Entertainment,UCALFzb5Ix_siBX8WhPQzXwg,0.0,Z_VjsoigHVk,184,22.0,2019-04-08,488.0
Gaming,UCALEd8FzfaUt-HBBZctO9cg,12.0,oZ3yPEBmYB8,1023,282.0,2014-03-14,18080.0
Travel & Events,UCAL6OwVbPpw8JdFAj-f6WLw,3.0,lT6b3qvfuAM,228,26.0,2014-04-30,4069.0
Education,UCAL4AMMMXKxHDu3FqZV6CbQ,4.0,8a9vlDiHEYY,384,411.0,2019-03-10,11870.0
Education,UCAL31QQ9hsw8utl2GSgOchg,4.0,cGEJplYAzWw,465,18.0,2017-07-23,1868.0
Education,UCAL31QQ9hsw8utl2GSgOchg,1.0,xdlp8W_VFXY,564,18.0,2017-06-19,1018.0
Music,UCAKvz1S59GSW4e4-b--K6Ug,0.0,iWqhQ7qx8Pg,208,23.0,2018-08-09,3535.0
Music,UCAKvz1S59GSW4e4-b--K6Ug,0.0,zBSNmad06P8,195,9.0,2017-12-08,1643.0
Music,UCAKvz1S59GSW4e4-b--K6Ug,1.0,57hNeIqaDHk,162,26.0,2016-05-03,4323.0
Music,UCAKcSON6PSG_JkTbXh2WdIg,3.0,jAJAZ9aSSkk,1928,148.0,2019-03-16,11714.0
Music,UCAKcSON6PSG_JkTbXh2WdIg,7.0,wF5miQCw5Ic,249,755.0,2013-05-09,73753.0
Science & Technology,UCAKbr5-LO1jB5hEtac4DwQA,15.0,TjPjMb5G4dQ,322,626.0,2019-05-17,13435.0
Entertainment,UCAKbr5-LO1jB5hEtac4DwQA,7.0,eb-hxy0vhdE,407,187.0,2017-12-27,3487.0
Entertainment,UCAKWJ-ZC5uoeh22z4HQ-kRw,47.0,cQ2e2hM6QRM,606,2408.0,2019-07-03,67899.0
Howto & Style,UCAKQbVo3Iwcp7kCqUNsd7MA,3.0,Vu2AQGQFNrk,270,22.0,2018-06-14,2135.0
Howto & Style,UCAKG1lw9jPfFHggfSOMCk1w,16.0,2Y8ucIGzTbk,309,193.0,2011-07-13,29893.0
Howto & Style,UCAK9xcpdzEXlJn0rh-E4H4A,0.0,FfdpHoBReM0,829,71.0,2019-05-02,1526.0
Howto & Style,UCAK9xcpdzEXlJn0rh-E4H4A,8.0,xOjOjGsv6vE,274,71.0,2016-04-22,9574.0
Howto & Style,UCAK9xcpdzEXlJn0rh-E4H4A,8.0,HSkjRrfwFQM,387,38.0,2015-05-26,10376.0
Gaming,UCAK5X2B2eX31QIEWby6_MGg,1.0,UQN46V2Wpn4,494,121.0,2015-06-20,4111.0
Entertainment,UCAK5X2B2eX31QIEWby6_MGg,10.0,XAwM_Z3rsyo,447,343.0,2013-04-22,5282.0
Gaming,UCAK5X2B2eX31QIEWby6_MGg,2.0,nnB8F6hSvI8,520,159.0,2012-10-25,2444.0
Gaming,UCAJyuhj9y1cb9yZPmftCwCg,0.0,Llpj45c2hso,994,17.0,2015-07-28,176.0
Autos & Vehicles,UCAJw3UNHwNjfSLNFfUar1qw,2.0,ZUZp-mL_CN0,264,92.0,2018-11-08,8998.0
Autos & Vehicles,UCAJw3UNHwNjfSLNFfUar1qw,0.0,AiE-5OAKBkY,171,2.0,2012-01-09,555.0
Autos & Vehicles,UCAJw3UNHwNjfSLNFfUar1qw,0.0,WMmTWEKv4xI,245,2.0,2011-12-02,2651.0
Entertainment,UCAJnnJPeWf45gPDuQ15-Z6w,5.0,SxQwogT28PQ,267,279.0,2014-04-22,45159.0
Entertainment,UCAJkxSoSaKXo8X9DwUjWGKg,7.0,4d5CNbthWtc,1242,476.0,2016-03-17,21515.0
Nonprofits & Activism,UCAJfDidJyukTekgSRZrjadw,113.0,hVXtuGa-plI,2402,3532.0,2018-04-11,114811.0
Entertainment,UCAJa5VlzzRq7Ebr-IQbXqyA,1.0,_4b2bR9oGvI,1175,251.0,2018-11-13,6781.0
Gaming,UCAJWuFSexApzvOlH1ioTOgQ,13.0,9yI6IdlSWzc,1336,1033.0,2017-04-28,60048.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,0.0,VHNzcIFnhHw,548,2.0,2016-03-16,106.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,1.0,tEmsi1-C0_8,483,15.0,2015-08-19,2929.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,6.0,esVB_xqRX30,664,20.0,2019-03-27,3422.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,5.0,ndpoGqFnjuA,721,16.0,2018-10-05,5046.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,2.0,InRvwYTvbEk,295,14.0,2018-01-17,3292.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,2.0,VQviISymE1M,318,11.0,2017-08-10,1965.0
Gaming,UCAJUA8jHgKMWzfRBd53mWoA,2.0,XgpRPSTsOZY,768,9.0,2016-10-23,1759.0
Comedy,UCAJOm6st2F-uuexz5cHampQ,6.0,g-4gS0PQ7Oc,12,976.0,2019-08-05,21256.0
Gaming,UCAJ41d46i6mcNAsvsWRc9hw,20.0,8QrKL9f3R2M,3989,1195.0,2018-10-18,53973.0
Science & Technology,UCAIbtXwpBjk_-k_1brPTCfA,0.0,uZXWEXN536M,72,1.0,2017-11-02,3148.0
Science & Technology,UCAIbtXwpBjk_-k_1brPTCfA,0.0,oPET-ooolmc,71,5.0,2017-04-19,2897.0
Music,UCAILl3AE11CoqiSVs6rBwBQ,0.0,UpwyKIX3HTk,173,52.0,2015-04-30,4022.0
Music,UCAILSZ3lniwhdvm9t3kP7_w,12.0,OL8pMm450H0,618,200.0,2019-09-09,11103.0
Music,UCAILSZ3lniwhdvm9t3kP7_w,5.0,Ar7wLaLtqss,319,20.0,2018-08-17,4609.0
Music,UCAILSZ3lniwhdvm9t3kP7_w,4.0,RrVoNnCVabo,158,61.0,2016-03-14,14689.0
